YEAR,TOTAL_POP,GEOLEV2,EDU_LESS_PRIM_POP,EDU_PRIM_POP,EDU_SEC_POP,EDU_UNI_POP,EDU_UK_POP,EDU_LESS_PRIM_PCT,EDU_PRIM_PCT,EDU_SEC_PCT,EDU_UNI_PCT,EDU_UK_PCT,ELEC_YES_HH,ELEC_NO_HH,ELEC_UK_HH,ELEC_YES_PCT,ELEC_NO_PCT,ELEC_UK_PCT,EMPLOYED_POP,UNEMPLOYED_POP,EMP_IN_POP,EMP_UK_POP,EMPLOYED_PCT,UNEMPLOYED_PCT,EMP_IN_PCT,EMP_UK_PCT,INT_NO_HH,INT_YES_HH,INT_UK_HH,INT_NO_PCT,INT_YES_PCT,INT_UK_PCT,AFRDES_YES_POP,AFRDES_NO_POP,AFRDES_UK_POP,AFRDES_YES_PCT,AFRDES_NO_PCT,AFRDES_UK_PCT,INDIG_YES_POP,INDIG_NO_POP,INDIG_UK_POP,INDIG_YES_PCT,INDIG_NO_PCT,INDIGS_UK_PCT,OWNED_HH,UNOWNED_HH,OWNED_UK_HH,OWNED_PCT,UNOWNED_PCT,OWNED_UK_PCT,ABOVE_POVERTY_POP,BELOW_POVERTY_POP,ABOVE_POVERTY_PCT,BELOW_POVERTY_PCT,RURAL_HH,URBAN_HH,RURAL_PCT,URBAN_PCT
2010,111960139,484019003,587,635,36,7,17,45.79,49.53,2.81,0.55,1.33,1322,19,0,98.58,1.42,0.0,411,31,645,22,37.06,2.8,58.16,1.98,1249,81,11,93.14,6.04,0.82,,,,,,,,,,,,,1122,212,7,83.67,15.81,0.52,231,856,21.25,78.75,1341,0,100.0,0.0
2010,111960139,484019004,9695,16344,3209,1467,232,31.33,52.81,10.37,4.74,0.75,32446,112,40,99.53,0.34,0.12,13540,517,11224,89,53.37,2.04,44.24,0.35,22864,9622,112,70.14,29.52,0.34,,,,,,,,,,,,,20043,12483,72,61.49,38.29,0.22,11189,13496,45.33,54.67,6102,26528,18.7,81.3
2010,111960139,484019005,6804,8375,1818,395,185,38.71,47.65,10.34,2.25,1.05,17706,873,10,95.25,4.7,0.05,6583,330,7330,52,46.05,2.31,51.28,0.36,15671,2875,43,84.3,15.47,0.23,,,,,,,,,,,,,13670,4859,60,73.54,26.14,0.32,4276,9769,30.44,69.56,1869,16720,10.05,89.95
2010,111960139,484019006,133068,220173,88333,36640,9661,27.28,45.13,18.11,7.51,1.98,518830,185,4434,99.12,0.04,0.85,215868,7714,150666,6040,56.76,2.03,39.62,1.59,354049,162813,6587,67.64,31.1,1.26,,,,,,,,,,,,,434861,83205,5383,83.08,15.9,1.03,182077,188529,49.13,50.87,1920,521629,0.37,99.63
2010,111960139,484019007,7056,6054,869,131,49,49.83,42.76,6.14,0.93,0.35,13710,1298,36,91.13,8.63,0.24,4689,136,6473,36,41.37,1.2,57.11,0.32,14217,810,17,94.5,5.38,0.11,,,,,,,,,,,,,13812,1232,0,91.81,8.19,0.0,1221,10005,10.88,89.12,9654,5390,64.17,35.83
2010,111960139,484019008,1148,1870,442,53,52,32.2,52.45,12.4,1.49,1.46,3713,41,3,98.83,1.09,0.08,1228,103,1584,22,41.81,3.51,53.93,0.75,3302,454,1,87.89,12.08,0.03,,,,,,,,,,,,,2873,872,12,76.47,23.21,0.32,793,2083,27.57,72.43,121,3636,3.22,96.78
2010,111960139,484019009,26463,41361,9332,2760,1285,32.59,50.94,11.49,3.4,1.58,84839,684,441,98.69,0.8,0.51,30652,1725,32157,723,46.97,2.64,49.28,1.11,65887,19261,816,76.64,22.41,0.95,,,,,,,,,,,,,68100,16954,910,79.22,19.72,1.06,23856,38386,38.33,61.67,17981,67987,20.92,79.08
2010,111960139,484019010,4375,7795,1320,288,232,31.23,55.64,9.42,2.06,1.66,14963,12,141,98.99,0.08,0.93,5539,259,4789,132,51.67,2.42,44.68,1.23,13773,1179,164,91.12,7.8,1.08,,,,,,,,,,,,,13052,1936,128,86.35,12.81,0.85,4766,5644,45.78,54.22,1938,13178,12.82,87.18
2010,111960139,484019011,2594,3382,297,132,92,39.93,52.05,4.57,2.03,1.42,6638,196,11,96.98,2.86,0.16,2579,87,2647,77,47.85,1.61,49.11,1.43,5347,1476,22,78.12,21.56,0.32,,,,,,,,,,,,,4620,2214,11,67.49,32.34,0.16,1830,3275,35.85,64.15,668,6177,9.76,90.24
2010,111960139,484019012,7073,12071,1956,422,343,32.35,55.21,8.95,1.93,1.57,23629,44,40,99.65,0.19,0.17,10728,446,6184,67,61.57,2.56,35.49,0.38,20758,2893,62,87.54,12.2,0.26,,,,,,,,,,,,,16774,6921,18,70.74,29.19,0.08,9140,8029,53.24,46.76,3451,20262,14.55,85.45
2010,111960139,484019013,4346,5904,578,268,138,38.69,52.55,5.15,2.39,1.23,11690,208,12,98.15,1.75,0.1,4088,200,4950,164,43.48,2.13,52.65,1.74,9120,2664,126,76.57,22.37,1.06,,,,,,,,,,,,,8616,3184,110,72.34,26.73,0.92,3322,5864,36.16,63.84,2034,9900,17.04,82.96
2010,111960139,484019014,16429,13653,1910,508,569,49.68,41.29,5.78,1.54,1.72,34160,927,323,96.47,2.62,0.91,10271,626,14122,537,40.19,2.45,55.26,2.1,32328,2684,398,91.3,7.58,1.12,,,,,,,,,,,,,31910,3014,486,90.12,8.51,1.37,2756,22051,11.11,88.89,24943,10467,70.44,29.56
2010,111960139,484019015,762,782,64,17,21,46.29,47.51,3.89,1.03,1.28,1676,25,8,98.07,1.46,0.47,449,18,879,48,32.21,1.29,63.06,3.44,1590,88,31,93.04,5.15,1.81,,,,,,,,,,,,,1328,366,15,77.71,21.42,0.88,313,1059,22.81,77.19,1709,0,100.0,0.0
2010,111960139,484019016,1331,1547,221,25,52,41.91,48.71,6.96,0.79,1.64,3247,84,1,97.45,2.52,0.03,1215,53,1227,56,47.63,2.08,48.1,2.2,2887,427,18,86.64,12.82,0.54,,,,,,,,,,,,,2221,1099,12,66.66,32.98,0.36,806,1538,34.39,65.61,3332,0,100.0,0.0
2010,111960139,484019017,17503,16652,2876,402,607,46.01,43.77,7.56,1.06,1.6,39010,1301,344,95.95,3.2,0.85,11146,1387,17020,227,37.43,4.66,57.15,0.76,39025,1157,473,95.99,2.85,1.16,,,,,,,,,,,,,35443,5200,12,87.18,12.79,0.03,4285,24988,14.64,85.36,33782,6900,83.04,16.96
2010,111960139,484019018,42749,63187,12843,7345,6043,32.34,47.81,9.72,5.56,4.57,140618,542,3053,97.51,0.38,2.12,54436,1957,39074,2903,55.34,1.99,39.72,2.95,120019,21080,3114,83.22,14.62,2.16,,,,,,,,,,,,,123303,16308,4602,85.5,11.31,3.19,44779,49808,47.34,52.66,11006,133207,7.63,92.37
2010,111960139,484019019,20964,39351,21772,28810,7497,17.71,33.24,18.39,24.33,6.33,119832,0,2528,97.93,0.0,2.07,50529,1957,46697,5522,48.26,1.87,44.6,5.27,38027,80803,3530,31.08,66.04,2.88,,,,,,,,,,,,,97640,19444,5276,79.8,15.89,4.31,19999,57998,25.64,74.36,33,122327,0.03,99.97
2010,111960139,484019020,1860,2472,214,94,24,39.88,53.0,4.59,2.02,0.51,4684,236,9,95.03,4.79,0.18,1789,42,1990,25,46.52,1.09,51.74,0.65,4097,818,14,83.12,16.6,0.28,,,,,,,,,,,,,3442,1471,16,69.83,29.84,0.32,1223,2289,34.82,65.18,1593,3336,32.32,67.68
2010,111960139,484019021,99274,166869,43850,20049,3849,29.73,49.98,13.13,6.0,1.15,355170,1169,1501,99.25,0.33,0.42,142142,7396,112053,1896,53.95,2.81,42.53,0.72,263055,91946,2839,73.51,25.69,0.79,,,,,,,,,,,,,293147,59743,4950,81.92,16.7,1.38,117461,133958,46.72,53.28,5653,352187,1.58,98.42
2010,111960139,484019022,6052,6788,868,264,92,43.03,48.27,6.17,1.88,0.65,14512,244,4,98.32,1.65,0.03,4944,72,6516,68,42.62,0.62,56.17,0.59,13144,1520,96,89.05,10.3,0.65,,,,,,,,,,,,,10388,4372,0,70.38,29.62,0.0,3580,7844,31.34,68.66,7680,7080,52.03,47.97
2010,111960139,484019023,512,506,152,23,6,42.7,42.2,12.68,1.92,0.5,1218,30,10,96.82,2.38,0.79,384,4,648,5,36.89,0.38,62.25,0.48,995,254,9,79.09,20.19,0.72,,,,,,,,,,,,,923,335,0,73.37,26.63,0.0,282,742,27.54,72.46,1259,0,100.0,0.0
2010,111960139,484019024,2371,1929,300,30,144,49.66,40.41,6.28,0.63,3.02,4388,599,78,86.63,11.83,1.54,1629,76,1995,60,43.32,2.02,53.06,1.6,4729,210,126,93.37,4.15,2.49,,,,,,,,,,,,,4609,398,58,91.0,7.86,1.15,308,3194,8.79,91.21,5065,0,100.0,0.0
2010,111960139,484019025,17028,27215,4517,550,1134,33.76,53.95,8.95,1.09,2.25,55389,80,260,99.39,0.14,0.47,21735,500,15287,70,57.82,1.33,40.67,0.19,50779,4800,150,91.12,8.61,0.27,,,,,,,,,,,,,41057,14412,260,73.67,25.86,0.47,19315,17447,52.54,47.46,9379,46350,16.83,83.17
2010,111960139,484019026,152941,314028,98507,65511,14987,23.68,48.61,15.25,10.14,2.32,667951,216,8062,98.78,0.03,1.19,271668,17351,250520,8200,49.6,3.17,45.74,1.5,398641,266458,11130,58.95,39.4,1.65,,,,,,,,,,,,,570293,95633,10303,84.33,14.14,1.52,220195,296877,42.58,57.42,443,675786,0.07,99.93
2010,111960139,484019027,832,950,87,32,21,43.29,49.43,4.53,1.66,1.09,1964,24,23,97.66,1.19,1.14,672,38,927,31,40.29,2.28,55.58,1.86,1883,104,24,93.64,5.17,1.19,,,,,,,,,,,,,1577,406,28,78.42,20.19,1.39,343,1307,20.79,79.21,2012,0,100.0,0.0
2010,111960139,484019028,523,779,125,40,16,35.27,52.53,8.43,2.7,1.08,1554,25,0,98.42,1.58,0.0,630,23,550,9,51.98,1.9,45.38,0.74,1361,212,6,86.19,13.43,0.38,,,,,,,,,,,,,1119,460,0,70.87,29.13,0.0,512,677,43.06,56.94,1579,0,100.0,0.0
2010,111960139,484019029,1948,2624,652,192,56,35.6,47.95,11.92,3.51,1.02,5758,28,10,99.34,0.48,0.17,1944,34,2516,30,42.97,0.75,55.61,0.66,4704,1060,32,81.16,18.29,0.55,,,,,,,,,,,,,4616,1146,34,79.64,19.77,0.59,1394,3046,31.4,68.6,1216,4580,20.98,79.02
2010,111960139,484019030,1540,1489,274,40,28,45.68,44.17,8.13,1.19,0.83,3198,355,5,89.88,9.98,0.14,1174,41,1492,8,43.24,1.51,54.95,0.29,3313,241,4,93.11,6.77,0.11,,,,,,,,,,,,,3139,410,9,88.22,11.52,0.25,530,2131,19.92,80.08,3558,0,100.0,0.0
2010,111960139,484019031,75736,124001,23770,5257,7319,32.08,52.52,10.07,2.23,3.1,252249,152,2561,98.94,0.06,1.0,97227,4665,73619,1956,54.79,2.63,41.48,1.1,217006,35368,2588,85.11,13.87,1.02,,,,,,,,,,,,,213464,39417,2081,83.72,15.46,0.82,80900,91022,47.06,52.94,13510,241582,5.3,94.7
2010,111960139,484019032,2048,2790,470,110,72,37.3,50.82,8.56,2.0,1.31,5808,36,0,99.38,0.62,0.0,1932,208,2312,28,43.12,4.64,51.61,0.62,5022,802,20,85.93,13.72,0.34,,,,,,,,,,,,,4268,1568,8,73.03,26.83,0.14,1340,3080,30.32,69.68,272,5574,4.65,95.35
2010,111960139,484019033,25995,34137,9603,3687,885,34.98,45.94,12.92,4.96,1.19,76659,1758,390,97.27,2.23,0.49,29531,877,29492,985,48.5,1.44,48.44,1.62,61673,16647,487,78.26,21.12,0.62,,,,,,,,,,,,,64602,13857,348,81.97,17.58,0.44,18118,38453,32.03,67.97,16373,62454,20.77,79.23
2010,111960139,484019034,1676,2662,572,118,94,32.72,51.97,11.17,2.3,1.84,5406,4,14,99.67,0.07,0.26,2028,70,1910,20,50.35,1.74,47.42,0.5,4458,938,28,82.19,17.29,0.52,,,,,,,,,,,,,3460,1946,18,63.79,35.88,0.33,1622,2182,42.64,57.36,2162,3262,39.86,60.14
2010,111960139,484019035,307,425,53,22,10,37.58,52.02,6.49,2.69,1.22,852,3,2,99.42,0.35,0.23,338,6,331,9,49.42,0.88,48.39,1.32,642,201,14,74.91,23.45,1.63,,,,,,,,,,,,,704,150,3,82.15,17.5,0.35,235,422,35.77,64.23,857,0,100.0,0.0
2010,111960139,484019036,3650,2428,142,8,50,58.14,38.67,2.26,0.13,0.8,6388,258,56,95.31,3.85,0.84,1448,200,2984,170,30.15,4.16,62.14,3.54,6672,20,10,99.55,0.3,0.15,,,,,,,,,,,,,6418,284,0,95.76,4.24,0.0,220,4416,4.75,95.25,6702,0,100.0,0.0
2010,111960139,484019037,2256,2874,340,54,18,40.71,51.86,6.13,0.97,0.32,5798,90,8,98.34,1.53,0.14,1906,80,2368,96,42.83,1.8,53.21,2.16,5398,476,22,91.55,8.07,0.37,,,,,,,,,,,,,4930,940,26,83.62,15.94,0.44,1382,2966,31.78,68.22,994,4902,16.86,83.14
2010,111960139,484019038,17356,26811,7557,4306,663,30.61,47.29,13.33,7.6,1.17,59401,303,32,99.44,0.51,0.05,25293,692,20745,319,53.76,1.47,44.09,0.68,44604,14970,162,74.67,25.06,0.27,,,,,,,,,,,,,42082,17590,64,70.45,29.45,0.11,17565,25681,40.62,59.38,13720,46032,22.96,77.04
2010,111960139,484019039,262319,481549,149621,157620,25345,24.37,44.73,13.9,14.64,2.35,1110878,528,18167,98.34,0.05,1.61,459626,27312,405429,22354,50.25,2.99,44.32,2.44,638274,464781,26518,56.51,41.15,2.35,,,,,,,,,,,,,900045,204917,24611,79.68,18.14,2.18,320832,522341,38.05,61.95,0,1129652,0.0,100.0
2010,111960139,484019040,352,484,116,15,9,36.07,49.59,11.89,1.54,0.92,1001,27,0,97.37,2.63,0.0,302,13,513,9,36.08,1.55,61.29,1.08,851,177,0,82.78,17.22,0.0,,,,,,,,,,,,,912,116,0,88.72,11.28,0.0,228,600,27.54,72.46,1028,0,100.0,0.0
2010,111960139,484019041,6010,9646,2626,97,784,31.36,50.34,13.7,0.51,4.09,19996,70,355,97.92,0.34,1.74,7859,153,7748,504,48.32,0.94,47.64,3.1,15529,2794,2098,76.04,13.68,10.27,,,,,,,,,,,,,16504,3053,864,80.82,14.95,4.23,4551,8727,34.27,65.73,12140,8316,59.35,40.65
2010,111960139,484019042,2359,2713,304,45,153,42.32,48.67,5.45,0.81,2.74,5733,81,21,98.25,1.39,0.36,1777,111,2635,153,38.0,2.37,56.35,3.27,5346,453,36,91.62,7.76,0.62,,,,,,,,,,,,,4420,1385,30,75.75,23.74,0.51,1232,3322,27.05,72.95,5835,0,100.0,0.0
2010,111960139,484019043,1295,1054,113,14,15,51.99,42.31,4.54,0.56,0.6,2532,90,0,96.57,3.43,0.0,907,10,1129,17,43.97,0.48,54.73,0.82,2578,34,10,98.32,1.3,0.38,,,,,,,,,,,,,2192,430,0,83.6,16.4,0.0,334,1691,16.49,83.51,2622,0,100.0,0.0
2010,111960139,484019044,10200,15200,4704,1376,408,31.99,47.67,14.75,4.32,1.28,33416,80,80,99.52,0.24,0.24,12640,584,12776,232,48.19,2.23,48.7,0.88,23904,9496,176,71.19,28.28,0.52,,,,,,,,,,,,,23912,9552,112,71.22,28.45,0.33,9568,15880,37.6,62.4,1616,31960,4.81,95.19
2010,111960139,484019045,11225,15901,1962,153,1549,36.46,51.64,6.37,0.5,5.03,29971,1356,1484,91.34,4.13,4.52,10959,904,11079,1258,45.29,3.74,45.78,5.2,29089,2093,1629,88.66,6.38,4.96,,,,,,,,,,,,,25678,5488,1645,78.26,16.73,5.01,9214,14452,38.93,61.07,6183,26628,18.84,81.16
2010,111960139,484019046,85319,182647,80266,71298,8480,19.93,42.67,18.75,16.66,1.98,439443,60,3459,99.21,0.01,0.78,186492,8874,170189,5412,50.27,2.39,45.88,1.46,196908,241527,4527,44.45,54.53,1.02,,,,,,,,,,,,,375650,62870,4442,84.8,14.19,1.0,126658,195831,39.28,60.72,0,443464,0.0,100.0
2010,111960139,484019047,5057,7540,1997,756,1410,30.17,44.99,11.92,4.51,8.41,16375,48,1230,92.76,0.27,6.97,5626,384,6546,996,41.51,2.83,48.3,7.35,12596,3737,1320,71.35,21.17,7.48,,,,,,,,,,,,,12925,3402,1326,73.22,19.27,7.51,4612,8508,35.15,64.85,55,17598,0.31,99.69
2010,111960139,484019048,71611,129970,38670,11833,3682,28.0,50.82,15.12,4.63,1.44,268198,479,248,99.73,0.18,0.09,117255,5927,86387,1813,55.47,2.8,40.87,0.86,181195,86202,1528,67.38,32.05,0.57,,,,,,,,,,,,,225056,42509,1360,83.69,15.81,0.51,97937,104735,48.32,51.68,543,268501,0.2,99.8
2010,111960139,484019049,10762,17406,6354,2840,216,28.64,46.32,16.91,7.56,0.57,39352,76,30,99.73,0.19,0.08,16334,590,14232,108,52.25,1.89,45.52,0.35,24236,15074,148,61.42,38.2,0.38,,,,,,,,,,,,,28604,10584,270,72.49,26.82,0.68,13484,16988,44.25,55.75,3528,35930,8.94,91.06
2010,111960139,484019050,762,950,79,14,11,41.96,52.31,4.35,0.77,0.61,1868,46,0,97.6,2.4,0.0,741,5,773,12,48.4,0.33,50.49,0.78,1860,41,13,97.18,2.14,0.68,,,,,,,,,,,,,1333,576,5,69.64,30.09,0.26,530,979,35.12,64.88,1914,0,100.0,0.0
2010,111960139,484019051,1382,2161,523,85,54,32.87,51.39,12.44,2.02,1.28,4342,21,5,99.4,0.48,0.11,1406,63,2036,35,39.72,1.78,57.51,0.99,3629,737,2,83.08,16.87,0.05,,,,,,,,,,,,,3461,877,30,79.24,20.08,0.69,892,2581,25.68,74.32,1110,3258,25.41,74.59
2010,111960139,484020001,587,403,26,6,2,57.32,39.36,2.54,0.59,0.2,1053,31,0,97.14,2.86,0.0,141,33,601,9,17.98,4.21,76.66,1.15,1073,7,4,98.99,0.65,0.37,,,,,,,,,,,,,1069,8,7,98.62,0.74,0.65,17,764,2.18,97.82,1084,0,100.0,0.0
2010,111960139,484020002,21835,16682,2921,885,173,51.38,39.26,6.87,2.08,0.41,43553,1485,115,96.46,3.29,0.25,14455,641,19111,217,41.99,1.86,55.52,0.63,42769,2105,279,94.72,4.66,0.62,,,,,,,,,,,,,40012,5018,123,88.61,11.11,0.27,3674,29462,11.09,88.91,28466,16687,63.04,36.96
2010,111960139,484020003,1225,963,142,24,14,51.73,40.67,6.0,1.01,0.59,2337,158,0,93.67,6.33,0.0,702,8,1245,26,35.44,0.4,62.85,1.31,2465,12,18,98.8,0.48,0.72,,,,,,,,,,,,,2451,37,7,98.24,1.48,0.28,87,1871,4.44,95.56,2495,0,100.0,0.0
2010,111960139,484020004,477,393,70,17,5,49.58,40.85,7.28,1.77,0.52,990,19,0,98.12,1.88,0.0,404,5,354,3,52.74,0.65,46.21,0.39,980,29,0,97.13,2.87,0.0,,,,,,,,,,,,,843,166,0,83.55,16.45,0.0,132,618,17.6,82.4,1009,0,100.0,0.0
2010,111960139,484020005,6120,5147,1634,559,166,44.91,37.77,11.99,4.1,1.22,13770,323,10,97.64,2.29,0.07,5279,113,6260,77,45.01,0.96,53.37,0.66,12945,1126,32,91.79,7.98,0.23,,,,,,,,,,,,,12789,1314,0,90.68,9.32,0.0,2576,8965,22.32,77.68,7328,6795,51.89,48.11
2010,111960139,484020006,5971,7702,1894,815,85,36.26,46.77,11.5,4.95,0.52,16492,1062,0,93.95,6.05,0.0,6565,135,6357,150,49.71,1.02,48.13,1.14,16254,1230,70,92.59,7.01,0.4,,,,,,,,,,,,,14944,2580,30,85.13,14.7,0.17,3002,9950,23.18,76.82,4734,12820,26.97,73.03
2010,111960139,484020007,1602,648,57,14,29,68.17,27.57,2.43,0.6,1.23,2401,30,4,98.6,1.23,0.16,913,25,1021,19,46.16,1.26,51.62,0.96,2408,9,18,98.89,0.37,0.74,,,,,,,,,,,,,2260,165,10,92.81,6.78,0.41,56,1897,2.87,97.13,26,2409,1.07,98.93
2010,111960139,484020008,386,342,61,9,4,48.13,42.64,7.61,1.12,0.5,787,53,2,93.47,6.29,0.24,276,3,373,24,40.83,0.44,55.18,3.55,834,0,8,99.05,0.0,0.95,,,,,,,,,,,,,791,51,0,93.94,6.06,0.0,25,630,3.82,96.18,842,0,100.0,0.0
2010,111960139,484020009,3260,3085,257,56,12,48.88,46.25,3.85,0.84,0.18,6785,292,10,95.74,4.12,0.14,1533,187,3527,22,29.09,3.55,66.94,0.42,6966,99,22,98.29,1.4,0.31,,,,,,,,,,,,,7002,84,1,98.8,1.19,0.01,236,4973,4.53,95.47,3037,4050,42.85,57.15
2010,111960139,484020010,5343,5353,2113,752,51,39.25,39.33,15.52,5.52,0.37,14133,169,50,98.47,1.18,0.35,5090,214,6190,11,44.24,1.86,53.8,0.1,12930,1398,24,90.09,9.74,0.17,,,,,,,,,,,,,12969,1359,24,90.36,9.47,0.17,2759,8492,24.52,75.48,11502,2850,80.14,19.86
2010,111960139,484020011,692,343,23,6,14,64.19,31.82,2.13,0.56,1.3,1143,8,0,99.3,0.7,0.0,161,0,662,1,19.54,0.0,80.34,0.12,1151,0,0,100.0,0.0,0.0,,,,,,,,,,,,,1061,88,2,92.18,7.65,0.17,19,793,2.34,97.66,1151,0,100.0,0.0
2010,111960139,484020012,5492,2690,243,45,36,64.57,31.62,2.86,0.53,0.42,7560,1703,8,81.54,18.37,0.09,2411,82,3551,30,39.69,1.35,58.46,0.49,9125,46,100,98.43,0.5,1.08,,,,,,,,,,,,,8816,389,66,95.09,4.2,0.71,552,5422,9.24,90.76,9271,0,100.0,0.0
2010,111960139,484020013,1301,1009,253,84,10,48.96,37.98,9.52,3.16,0.38,2756,6,16,99.21,0.22,0.58,1021,19,1190,13,45.52,0.85,53.05,0.58,2668,96,14,96.04,3.46,0.5,,,,,,,,,,,,,2369,407,2,85.28,14.65,0.07,356,1818,16.38,83.62,32,2746,1.15,98.85
2010,111960139,484020014,8833,9716,4300,1215,174,36.44,40.09,17.74,5.01,0.72,25036,375,0,98.52,1.48,0.0,9083,258,10532,84,45.51,1.29,52.77,0.42,21901,3456,54,86.19,13.6,0.21,,,,,,,,,,,,,19678,5709,24,77.44,22.47,0.09,5966,13721,30.3,69.7,1045,24372,4.11,95.89
2010,111960139,484020015,3258,1058,27,5,36,74.32,24.13,0.62,0.11,0.82,4475,146,64,95.52,3.12,1.37,1118,63,2104,42,33.6,1.89,63.24,1.26,4621,5,59,98.63,0.11,1.26,,,,,,,,,,,,,4612,25,48,98.44,0.53,1.02,54,3231,1.64,98.36,1855,2830,39.59,60.41
2010,111960139,484020016,6435,1194,19,4,29,83.78,15.54,0.25,0.05,0.38,7577,776,132,89.3,9.15,1.56,1588,15,3472,48,31.0,0.29,67.77,0.94,8341,17,127,98.3,0.2,1.5,,,,,,,,,,,,,8239,165,81,97.1,1.94,0.95,96,5000,1.88,98.12,8509,0,100.0,0.0
2010,111960139,484020017,1916,1159,29,5,19,61.25,37.05,0.93,0.16,0.61,3180,109,13,96.31,3.3,0.39,797,46,1662,15,31.63,1.83,65.95,0.6,3276,12,14,99.21,0.36,0.42,,,,,,,,,,,,,3170,123,9,96.0,3.73,0.27,86,2406,3.45,96.55,3302,0,100.0,0.0
2010,111960139,484020018,483,271,21,1,2,62.08,34.83,2.7,0.13,0.26,763,55,1,93.16,6.72,0.12,267,10,337,6,43.06,1.61,54.35,0.97,812,0,7,99.15,0.0,0.85,,,,,,,,,,,,,776,41,2,94.75,5.01,0.24,41,571,6.7,93.3,819,0,100.0,0.0
2010,111960139,484020019,1865,964,67,11,2,64.11,33.14,2.3,0.38,0.07,2981,67,0,97.8,2.2,0.0,908,10,1408,12,38.84,0.43,60.22,0.51,3040,8,0,99.74,0.26,0.0,,,,,,,,,,,,,2979,69,0,97.74,2.26,0.0,70,2236,3.04,96.96,3048,0,100.0,0.0
2010,111960139,484020020,2384,962,158,61,32,66.28,26.74,4.39,1.7,0.89,3320,483,47,86.23,12.55,1.22,872,55,1614,26,33.97,2.14,62.87,1.01,3613,166,71,93.84,4.31,1.84,,,,,,,,,,,,,3450,338,62,89.61,8.78,1.61,319,2198,12.67,87.33,3855,0,100.0,0.0
2010,111960139,484020021,6582,5226,1565,315,173,47.49,37.7,11.29,2.27,1.25,14439,124,70,98.67,0.85,0.48,4424,387,6254,87,39.67,3.47,56.08,0.78,13546,1002,85,92.57,6.85,0.58,,,,,,,,,,,,,12706,1877,50,86.83,12.83,0.34,1780,9010,16.5,83.5,6453,8180,44.1,55.9
2010,111960139,484020022,369,388,51,8,6,44.89,47.2,6.2,0.97,0.73,781,68,7,91.24,7.94,0.82,332,1,391,6,45.48,0.14,53.56,0.82,855,0,1,99.88,0.0,0.12,,,,,,,,,,,,,798,58,0,93.22,6.78,0.0,64,636,9.14,90.86,856,0,100.0,0.0
2010,111960139,484020023,6402,8187,1990,562,179,36.96,47.27,11.49,3.24,1.03,16744,1393,90,91.86,7.64,0.49,6560,586,6825,169,46.39,4.14,48.27,1.2,17171,987,69,94.21,5.42,0.38,,,,,,,,,,,,,17677,525,25,96.98,2.88,0.14,3740,10098,27.03,72.97,6312,11915,34.63,65.37
2010,111960139,484020024,2495,960,104,10,10,69.71,26.82,2.91,0.28,0.28,3501,299,2,92.08,7.86,0.05,1111,23,1704,16,38.93,0.81,59.71,0.56,3790,0,12,99.68,0.0,0.32,,,,,,,,,,,,,3386,406,10,89.06,10.68,0.26,149,2679,5.27,94.73,3802,0,100.0,0.0
2010,111960139,484020025,6280,3760,1024,188,40,55.61,33.3,9.07,1.66,0.35,11312,544,160,94.14,4.53,1.33,4084,212,4556,68,45.78,2.38,51.08,0.76,11388,480,148,94.77,3.99,1.23,,,,,,,,,,,,,9036,2836,144,75.2,23.6,1.2,1632,7022,18.86,81.14,340,11676,2.83,97.17
2010,111960139,484020026,3545,2982,583,138,27,48.73,40.99,8.01,1.9,0.37,7433,224,0,97.07,2.93,0.0,2770,117,2899,53,47.44,2.0,49.65,0.91,7498,141,18,97.92,1.84,0.24,,,,,,,,,,,,,7173,484,0,93.68,6.32,0.0,695,5068,12.06,87.94,7657,0,100.0,0.0
2010,111960139,484020027,1604,627,87,5,24,68.34,26.71,3.71,0.21,1.02,2378,71,4,96.94,2.89,0.16,868,2,1057,9,44.83,0.1,54.6,0.46,2413,39,1,98.37,1.59,0.04,,,,,,,,,,,,,2242,207,4,91.4,8.44,0.16,102,1787,5.4,94.6,2453,0,100.0,0.0
2010,111960139,484020028,9385,7482,1007,333,89,51.3,40.89,5.5,1.82,0.49,18971,335,166,97.43,1.72,0.85,6049,196,8169,215,41.35,1.34,55.84,1.47,18419,785,268,94.59,4.03,1.38,,,,,,,,,,,,,17612,1592,268,90.45,8.18,1.38,2083,11859,14.94,85.06,9830,9642,50.48,49.52
2010,111960139,484020029,2806,992,119,32,14,70.8,25.03,3.0,0.81,0.35,3242,1006,10,76.14,23.63,0.23,1209,19,1751,37,40.09,0.63,58.06,1.23,4240,15,3,99.58,0.35,0.07,,,,,,,,,,,,,4168,80,10,97.89,1.88,0.23,123,2837,4.16,95.84,4258,0,100.0,0.0
2010,111960139,484020030,2760,2771,1399,1243,85,33.42,33.56,16.94,15.05,1.03,8403,277,6,96.74,3.19,0.07,3565,70,3423,24,50.34,0.99,48.33,0.34,6276,2404,6,72.25,27.68,0.07,,,,,,,,,,,,,7198,1482,6,82.87,17.06,0.07,2548,4365,36.86,63.14,465,8221,5.35,94.65
2010,111960139,484020031,3795,2694,464,91,27,53.67,38.1,6.56,1.29,0.38,6439,938,30,86.93,12.66,0.41,2420,192,3100,51,41.99,3.33,53.79,0.88,7266,48,93,98.1,0.65,1.26,,,,,,,,,,,,,7146,248,13,96.48,3.35,0.18,851,4731,15.25,84.75,4246,3161,57.32,42.68
