GEOLEV2,EMPLOYED_POP,UNEMPLOYED_POP,EMP_IN_POP,EMP_UK_POP,EMPLOYED_PCT,UNEMPLOYED_PCT,EMP_IN_PCT,EMP_UK_PCT
484020465,5435,91,7506,368,40.56,0.68,56.01,2.75
484020466,2979,149,5677,76,33.54,1.68,63.92,0.86
484020467,7660,895,14164,208,33.41,3.9,61.78,0.91
484020468,1797,76,2399,12,41.95,1.77,56.0,0.28
484020469,149,5,222,0,39.63,1.33,59.04,0.0
484020470,1207,21,1328,30,46.67,0.81,51.35,1.16
484020471,632,0,439,0,59.01,0.0,40.99,0.0
484020472,1088,32,1407,16,42.78,1.26,55.33,0.63
484020473,2621,75,5101,36,33.46,0.96,65.12,0.46
484020474,161,6,153,1,50.16,1.87,47.66,0.31
484020475,377,3,721,15,33.78,0.27,64.61,1.34
484020476,592,11,944,8,38.07,0.71,60.71,0.51
484020477,92,1,98,1,47.92,0.52,51.04,0.52
484020478,413,1,356,1,53.57,0.13,46.17,0.13
484020479,561,11,991,16,35.53,0.7,62.76,1.01
484020480,17809,214,18497,909,47.58,0.57,49.42,2.43
484020481,4038,145,4244,32,47.74,1.71,50.17,0.38
484020482,804,93,2173,19,26.03,3.01,70.35,0.62
484020483,833,1,1269,25,39.14,0.05,59.63,1.17
484020484,865,24,995,17,45.5,1.26,52.34,0.89
484020485,723,25,717,5,49.18,1.7,48.78,0.34
484020486,45,1,60,2,41.67,0.93,55.56,1.85
484020487,1201,106,2199,25,34.01,3.0,62.28,0.71
484020488,786,12,1247,19,38.08,0.58,60.42,0.92
484020489,903,69,1689,13,33.77,2.58,63.16,0.49
484020490,954,18,1463,13,38.97,0.74,59.76,0.53
484020491,199,10,240,2,44.12,2.22,53.22,0.44
484020492,1169,16,2214,46,33.93,0.46,64.27,1.34
484020493,778,44,1113,46,39.27,2.22,56.18,2.32
484020494,711,37,967,4,41.36,2.15,56.25,0.23
484020495,976,62,1680,30,35.52,2.26,61.14,1.09
484020496,1852,58,2638,80,40.02,1.25,57.0,1.73
484020497,776,7,721,1,51.56,0.47,47.91,0.07
484020498,2756,7,3511,59,43.52,0.11,55.44,0.93
484020499,229,3,515,5,30.45,0.4,68.48,0.66
484020500,1452,3,2710,43,34.51,0.07,64.4,1.02
484020501,102,0,193,2,34.34,0.0,64.98,0.67
484020502,598,2,596,1,49.96,0.17,49.79,0.08
484020503,2928,213,3237,65,45.44,3.31,50.24,1.01
484020504,222,2,396,9,35.29,0.32,62.96,1.43
484020505,873,1,1398,21,38.07,0.04,60.97,0.92
484020506,545,56,636,10,43.7,4.49,51.0,0.8
484020507,2046,347,4609,40,29.05,4.93,65.45,0.57
484020508,239,8,452,1,34.14,1.14,64.57,0.14
484020509,634,17,1844,11,25.3,0.68,73.58,0.44
484020510,223,0,427,3,34.15,0.0,65.39,0.46
484020511,2482,63,3533,30,40.64,1.03,57.84,0.49
484020512,293,0,426,3,40.58,0.0,59.0,0.42
484020513,19941,929,26604,335,41.71,1.94,55.65,0.7
484020514,1084,6,2098,10,33.9,0.19,65.6,0.31
484020515,1156,10,2230,14,33.9,0.29,65.4,0.41
484020516,42,0,79,3,33.87,0.0,63.71,2.42
484020517,1221,30,956,17,54.9,1.35,42.99,0.76
484020518,2066,53,2675,20,42.92,1.1,55.57,0.42
484020519,159,2,55,1,73.27,0.92,25.35,0.46
484020520,418,0,491,3,45.83,0.0,53.84,0.33
484020521,676,10,602,8,52.16,0.77,46.45,0.62
484020522,186,3,114,7,60.0,0.97,36.77,2.26
484020523,3268,128,5160,60,37.93,1.49,59.89,0.7
484020524,690,12,1167,8,36.76,0.64,62.17,0.43
484020525,313,61,549,12,33.48,6.52,58.72,1.28
484020526,144,1,666,1,17.73,0.12,82.02,0.12
484020527,1351,11,1095,10,54.76,0.45,44.39,0.41
484020528,885,3,893,6,49.52,0.17,49.97,0.34
484020529,1373,42,1600,12,45.36,1.39,52.86,0.4
484020530,728,35,872,13,44.17,2.12,52.91,0.79
484020531,1574,37,924,32,61.32,1.44,36.0,1.25
484020532,850,90,1080,9,41.89,4.44,53.23,0.44
484020533,196,0,223,1,46.67,0.0,53.1,0.24
484020534,2497,39,3267,36,42.76,0.67,55.95,0.62
484020535,161,5,338,2,31.82,0.99,66.8,0.4
484020536,2160,56,1597,18,56.38,1.46,41.69,0.47
484020537,2410,60,2236,24,50.95,1.27,47.27,0.51
484020538,554,3,813,14,40.03,0.22,58.74,1.01
484020539,218,3,369,6,36.58,0.5,61.91,1.01
484020540,1494,44,2445,25,37.28,1.1,61.0,0.62
484020541,250,25,592,18,28.25,2.82,66.89,2.03
484020542,2427,43,2833,42,45.41,0.8,53.0,0.79
484020543,391,3,357,1,51.99,0.4,47.47,0.13
484020544,682,9,579,3,53.57,0.71,45.48,0.24
484020545,4025,55,4154,99,48.3,0.66,49.85,1.19
484020546,1930,14,1974,48,48.66,0.35,49.77,1.21
484020547,7700,141,6412,66,53.77,0.98,44.78,0.46
484020548,128,3,249,2,33.51,0.79,65.18,0.52
484020549,3679,58,2753,17,56.54,0.89,42.31,0.26
484020550,978,486,2666,28,23.52,11.69,64.12,0.67
484020551,877,17,1214,14,41.33,0.8,57.21,0.66
484020552,91,0,105,0,46.43,0.0,53.57,0.0
484020553,3580,216,6556,120,34.19,2.06,62.61,1.15
484020554,469,11,694,20,39.28,0.92,58.12,1.68
484020555,7010,182,9964,89,40.65,1.06,57.78,0.52
484020556,1983,85,2770,38,40.67,1.74,56.81,0.78
484020557,818,1,1116,10,42.06,0.05,57.38,0.51
484020558,532,5,572,7,47.67,0.45,51.25,0.63
484020559,345,18,657,33,32.76,1.71,62.39,3.13
484020560,529,0,466,0,53.17,0.0,46.83,0.0
484020561,12690,396,10734,66,53.13,1.66,44.94,0.28
484020562,773,48,1381,15,34.87,2.17,62.29,0.68
484020563,797,16,1512,17,34.03,0.68,64.56,0.73
484020564,604,6,513,6,53.5,0.53,45.44,0.53
484020565,746,2,581,4,55.96,0.15,43.59,0.3
484020566,6992,85,5807,70,53.98,0.66,44.83,0.54
484021001,19789,891,22343,212,45.77,2.06,51.68,0.49
484021002,2721,55,3361,39,44.06,0.89,54.42,0.63
484021003,10271,190,14496,589,40.21,0.74,56.74,2.31
484021004,17888,372,17455,246,49.74,1.03,48.54,0.68
484021005,1469,2,846,9,63.16,0.09,36.37,0.39
484021006,3835,282,6328,44,36.56,2.69,60.33,0.42
484021007,961,33,1566,11,37.38,1.28,60.91,0.43
484021008,3345,289,4520,60,40.72,3.52,55.03,0.73
484021009,464,14,1088,22,29.22,0.88,68.51,1.39
484021010,18212,604,23656,235,42.64,1.41,55.39,0.55
484021011,391,24,882,18,29.73,1.83,67.07,1.37
484021012,2176,162,3048,18,40.27,3.0,56.4,0.33
484021013,8391,123,5522,30,59.65,0.87,39.26,0.21
484021014,1034,24,1812,16,35.83,0.83,62.79,0.55
484021015,35061,1655,35136,213,48.65,2.3,48.76,0.3
484021016,2533,53,2850,38,46.27,0.97,52.06,0.69
484021017,7922,273,8654,93,46.76,1.61,51.08,0.55
484021018,1249,32,1458,13,45.39,1.16,52.98,0.47
484021019,51611,1189,43907,364,53.17,1.22,45.23,0.37
484021020,2394,140,2632,38,46.0,2.69,50.58,0.73
484021021,352,16,533,10,38.64,1.76,58.51,1.1
484021022,3174,48,5313,144,36.57,0.55,61.22,1.66
484021023,2027,175,3030,48,38.39,3.31,57.39,0.91
484021024,257,13,445,4,35.74,1.81,61.89,0.56
484021025,2528,90,3001,59,44.52,1.59,52.85,1.04
484021026,4860,100,5276,112,46.97,0.97,50.99,1.08
484021027,1116,4,1652,18,40.0,0.14,59.21,0.65
484021028,569,30,1087,11,33.53,1.77,64.05,0.65
484021029,1189,51,1651,23,40.8,1.75,56.66,0.79
484021030,151,1,447,0,25.21,0.17,74.62,0.0
484021031,882,9,1303,47,39.36,0.4,58.14,2.1
484021032,360,32,594,33,35.33,3.14,58.29,3.24
484021033,1660,11,1982,26,45.12,0.3,53.87,0.71
484021034,12670,881,13795,61,46.23,3.21,50.33,0.22
484021035,6217,303,8716,137,40.44,1.97,56.7,0.89
484021036,3732,31,5501,104,39.84,0.33,58.72,1.11
484021037,802,10,1016,23,43.33,0.54,54.89,1.24
484021038,2490,45,2642,38,47.75,0.86,50.66,0.73
484021039,2954,115,3946,55,41.78,1.63,55.81,0.78
484021040,3434,178,3741,33,46.49,2.41,50.65,0.45
484021041,33607,916,22293,222,58.92,1.61,39.08,0.39
484021042,574,10,1770,24,24.14,0.42,74.43,1.01
484021043,15453,382,16681,113,47.36,1.17,51.12,0.35
484021044,4773,173,6435,96,41.59,1.51,56.07,0.84
484021045,15129,844,15716,133,47.54,2.65,49.39,0.42
484021046,2850,52,2446,24,53.05,0.97,45.53,0.45
484021047,6050,450,8030,140,41.24,3.07,54.74,0.95
484021048,6668,230,7402,95,46.32,1.6,51.42,0.66
484021049,5311,55,4738,91,52.09,0.54,46.47,0.89
484021050,4929,374,11010,29,30.16,2.29,67.37,0.18
484021051,11104,551,14732,210,41.75,2.07,55.39,0.79
484021052,470,11,494,11,47.67,1.12,50.1,1.12
484021053,20342,434,21616,201,47.76,1.02,50.75,0.47
484021054,10100,135,10065,95,49.52,0.66,49.35,0.47
484021055,958,26,1753,10,34.87,0.95,63.82,0.36
484021056,365,14,625,18,35.71,1.37,61.15,1.76
484021057,2599,77,3080,28,44.93,1.33,53.25,0.48
484021058,4968,179,8799,65,35.46,1.28,62.8,0.46
484021059,765,38,1024,48,40.8,2.03,54.61,2.56
484021060,2539,155,3206,24,42.86,2.62,54.12,0.41
484021061,3249,84,5114,39,38.29,0.99,60.26,0.46
484021062,1510,81,1864,24,43.4,2.33,53.58,0.69
484021063,3900,948,5808,115,36.21,8.8,53.92,1.07
484021064,4526,218,7444,128,36.75,1.77,60.44,1.04
484021065,6314,328,6947,85,46.18,2.4,50.8,0.62
484021066,1524,13,3191,43,31.94,0.27,66.88,0.9
484021067,5960,75,6495,85,47.25,0.59,51.49,0.67
484021068,2163,39,4371,42,32.7,0.59,66.08,0.63
484021069,9387,190,9543,104,48.83,0.99,49.64,0.54
484021070,2057,30,2688,36,42.76,0.62,55.87,0.75
484021071,33956,1273,35446,269,47.86,1.79,49.96,0.38
484021072,4324,126,6848,95,37.95,1.11,60.11,0.83
484021073,2778,200,4153,40,38.74,2.79,57.91,0.56
484021074,24552,825,20971,596,52.3,1.76,44.67,1.27
484021075,3782,33,4500,43,45.25,0.39,53.84,0.51
484021076,10283,210,10171,77,49.58,1.01,49.04,0.37
484021077,1631,75,2400,60,39.15,1.8,57.61,1.44
484021078,3701,86,5444,39,39.92,0.93,58.73,0.42
484021079,1697,40,2180,17,43.14,1.02,55.41,0.43
484021080,660,69,1386,13,31.02,3.24,65.13,0.61
484021081,801,146,1832,13,28.69,5.23,65.62,0.47
484021082,2885,62,2839,44,49.49,1.06,48.7,0.75
484021083,9515,143,9859,128,48.43,0.73,50.19,0.65
484021084,1510,538,2933,70,29.9,10.65,58.07,1.39
484021085,22666,772,29794,358,42.3,1.44,55.6,0.67
484021086,3909,49,5759,116,39.75,0.5,58.57,1.18
484021087,3508,66,5681,88,37.55,0.71,60.8,0.94
484021088,1455,24,2054,19,40.96,0.68,57.83,0.53
484021089,3225,283,5669,98,34.77,3.05,61.12,1.06
484021090,6751,210,7087,180,47.45,1.48,49.81,1.27
484021091,2529,309,4317,24,35.23,4.3,60.13,0.33
484021092,1824,60,2826,62,38.22,1.26,59.22,1.3
484021093,2104,72,2964,26,40.73,1.39,57.38,0.5
484021094,9637,687,11452,89,44.08,3.14,52.38,0.41
484021095,124,7,245,6,32.46,1.83,64.14,1.57
484021096,690,80,1185,14,35.04,4.06,60.18,0.71
484021097,733,28,899,30,43.37,1.66,53.2,1.78
484021098,1876,108,2726,44,39.46,2.27,57.34,0.93
484021099,5499,272,8089,132,39.3,1.94,57.81,0.94
484021100,2729,19,3702,26,42.14,0.29,57.16,0.4
484021101,1207,26,1526,40,43.12,0.93,54.52,1.43
484021102,4157,27,4331,26,48.67,0.32,50.71,0.3
484021103,2527,51,2386,20,50.7,1.02,47.87,0.4
484021104,9722,403,10076,133,47.81,1.98,49.55,0.65
484021105,1547,30,2037,13,42.65,0.83,56.16,0.36
484021106,7517,254,9856,208,42.15,1.42,55.26,1.17
484021107,2644,135,4562,69,35.68,1.82,61.57,0.93
484021108,5230,194,6465,8,43.96,1.63,54.34,0.07
484021109,6074,301,7183,84,44.52,2.21,52.65,0.62
484021110,13883,385,14661,82,47.85,1.33,50.54,0.28
484021111,5604,91,7370,105,42.55,0.69,55.96,0.8
484021112,2862,30,4442,48,38.77,0.41,60.17,0.65
484021113,1569,38,2248,40,40.28,0.98,57.72,1.03
484021114,636867,28477,541240,6465,52.5,2.35,44.62,0.53
484021115,16580,734,15651,257,49.91,2.21,47.11,0.77
484021116,4184,372,8597,72,31.64,2.81,65.01,0.54
484021117,4616,424,4740,40,47.01,4.32,48.27,0.41
484021118,8544,534,8782,154,47.43,2.96,48.75,0.85
484021119,39144,1272,34752,360,51.83,1.68,46.01,0.48
484021120,1425,50,2107,24,39.52,1.39,58.43,0.67
484021121,331,1,519,6,38.62,0.12,60.56,0.7
484021122,3377,95,4135,45,44.13,1.24,54.04,0.59
484021123,1160,38,1808,23,38.3,1.25,59.69,0.76
484021124,6175,145,5435,55,52.29,1.23,46.02,0.47
484021125,3024,37,3080,28,49.02,0.6,49.93,0.45
484021126,2403,7,1760,19,57.36,0.17,42.01,0.45
484021127,1091,30,1848,33,36.34,1.0,61.56,1.1
484021128,2396,298,3106,40,41.03,5.1,53.18,0.68
484021129,4205,59,5479,82,42.8,0.6,55.77,0.83
484021130,1131,57,1483,3,42.3,2.13,55.46,0.11
484021131,247,2,374,4,39.39,0.32,59.65,0.64
484021132,56729,1705,47031,394,53.59,1.61,44.43,0.37
484021133,196,7,274,5,40.66,1.45,56.85,1.04
484021134,7273,280,6999,40,49.84,1.92,47.96,0.27
484021135,188,16,268,5,39.41,3.35,56.18,1.05
484021136,4186,114,3438,30,53.89,1.47,44.26,0.39
484021137,2540,48,3098,14,44.56,0.84,54.35,0.25
484021138,3904,9,4304,135,46.74,0.11,51.53,1.62
484021139,815,42,1859,37,29.6,1.53,67.53,1.34
484021140,48850,1288,42385,296,52.63,1.39,45.66,0.32
484021141,790,12,1781,21,30.34,0.46,68.39,0.81
484021142,9797,357,9694,175,48.93,1.78,48.41,0.87
484021143,11002,236,10337,115,50.72,1.09,47.66,0.53
484021144,3994,114,4608,33,45.65,1.3,52.67,0.38
484021145,3845,32,5143,86,42.22,0.35,56.48,0.94
484021146,313,15,362,8,44.84,2.15,51.86,1.15
484021147,2074,22,2424,28,45.6,0.48,53.3,0.62
484021148,3144,33,2710,47,52.98,0.56,45.67,0.79
484021149,7885,111,6416,64,54.47,0.77,44.32,0.44
484021150,2426,64,2636,36,47.0,1.24,51.07,0.7
484021151,2610,98,2718,28,47.85,1.8,49.83,0.51
484021152,2873,247,4953,59,35.33,3.04,60.91,0.73
484021153,8056,198,7124,171,51.81,1.27,45.82,1.1
484021154,24839,1209,25378,230,48.09,2.34,49.13,0.45
484021155,1938,116,2433,29,42.91,2.57,53.88,0.64
484021156,113565,2638,86583,2703,55.27,1.28,42.14,1.32
484021157,2490,58,5990,84,28.88,0.67,69.47,0.97
484021158,2337,24,3263,99,40.84,0.42,57.02,1.73
484021159,1309,22,1858,28,40.69,0.68,57.76,0.87
484021160,875,51,1435,53,36.25,2.11,59.44,2.2
484021161,6305,151,7405,92,45.19,1.08,53.07,0.66
484021162,1230,83,1802,17,39.27,2.65,57.54,0.54
484021163,5715,218,5684,44,49.01,1.87,48.74,0.38
484021164,27625,377,27162,366,49.75,0.68,48.91,0.66
484021165,227,1,569,5,28.3,0.12,70.95,0.62
484021166,2907,96,3822,45,42.31,1.4,55.63,0.66
484021167,3060,132,3926,98,42.41,1.83,54.41,1.36
484021168,1716,98,2965,38,35.62,2.03,61.55,0.79
484021169,6441,185,8126,99,43.37,1.25,54.72,0.67
484021170,4757,382,7498,62,37.46,3.01,59.04,0.49
484021171,1247,21,1294,19,48.31,0.81,50.14,0.74
484021172,8091,680,10637,189,41.29,3.47,54.28,0.96
484021173,2512,58,2230,12,52.2,1.21,46.34,0.25
484021174,35991,855,31627,279,52.35,1.24,46.0,0.41
484021175,3450,142,4372,55,43.02,1.77,54.52,0.69
484021176,2407,115,3820,86,37.45,1.79,59.43,1.34
484021177,14863,1302,18039,147,43.27,3.79,52.51,0.43
484021178,5344,109,7069,61,42.47,0.87,56.18,0.48
484021179,8391,128,12580,104,39.57,0.6,59.33,0.49
484021180,11890,450,14281,122,44.46,1.68,53.4,0.46
484021181,2495,60,2891,24,45.61,1.1,52.85,0.44
484021182,1648,62,1773,25,46.98,1.77,50.54,0.71
484021183,6361,103,7329,28,46.02,0.75,53.03,0.2
484021184,2082,36,3300,30,38.22,0.66,60.57,0.55
484021185,2851,115,3696,77,42.31,1.71,54.84,1.14
484021186,18737,329,19142,36,48.99,0.86,50.05,0.09
484021187,1839,49,2449,22,42.19,1.12,56.18,0.5
484021188,6197,112,6565,170,47.51,0.86,50.33,1.3
484021189,6870,158,7359,67,47.53,1.09,50.91,0.46
484021190,341,11,557,9,37.15,1.2,60.68,0.98
484021191,3304,124,3743,216,44.73,1.68,50.67,2.92
484021192,1862,24,2196,38,45.19,0.58,53.3,0.92
484021193,1982,378,2474,55,40.54,7.73,50.6,1.12
484021194,8400,252,11544,96,41.4,1.24,56.89,0.47
484021195,5929,268,10860,98,34.56,1.56,63.31,0.57
484021196,570,2,692,24,44.25,0.16,53.73,1.86
484021197,24481,927,27940,195,45.72,1.73,52.18,0.36
484021198,253,29,638,15,27.06,3.1,68.24,1.6
484021199,12592,204,13384,96,47.92,0.78,50.94,0.37
484021200,1034,35,1840,40,35.06,1.19,62.39,1.36
484021201,784,30,1482,12,33.97,1.3,64.21,0.52
484021202,4259,60,4509,27,48.1,0.68,50.92,0.3
484021203,2230,64,2542,32,45.81,1.31,52.22,0.66
484021204,2612,68,2733,18,48.09,1.25,50.32,0.33
484021205,7461,440,9039,148,43.66,2.57,52.9,0.87
484021206,1443,40,1670,26,45.39,1.26,52.53,0.82
484021207,17427,462,19375,272,46.43,1.23,51.62,0.72
484021208,28247,923,27303,211,49.83,1.63,48.17,0.37
484021209,2563,42,2821,51,46.8,0.77,51.51,0.93
484021210,1591,29,2159,19,41.89,0.76,56.85,0.5
484021211,5857,122,6201,59,47.86,1.0,50.67,0.48
484021212,6516,70,7959,87,44.53,0.48,54.39,0.59
484021213,3878,174,4926,69,42.87,1.92,54.45,0.76
484021214,6940,215,5910,60,52.88,1.64,45.03,0.46
484021215,1344,119,2111,24,37.35,3.31,58.67,0.67
484021216,825,29,1115,30,41.27,1.45,55.78,1.5
484021217,5720,19,7987,88,41.41,0.14,57.82,0.64
484022001,21584,1167,22670,434,47.07,2.54,49.44,0.95
484022002,5213,485,12810,100,28.01,2.61,68.84,0.54
484022003,3212,591,6237,120,31.61,5.82,61.39,1.18
484022004,22155,1006,24465,152,46.37,2.11,51.21,0.32
484022005,20539,1264,19505,208,49.47,3.04,46.98,0.5
484022006,62671,1896,40506,284,59.48,1.8,38.45,0.27
484022007,13597,329,13947,86,48.63,1.18,49.88,0.31
484022008,9675,685,14158,232,39.09,2.77,57.2,0.94
484022009,7439,496,9417,75,42.69,2.85,54.04,0.43
484022010,5005,362,8618,94,35.55,2.57,61.21,0.67
484022011,39543,2300,41670,888,46.85,2.73,49.37,1.05
484022012,24473,1195,21298,262,51.82,2.53,45.1,0.55
484022013,4092,162,8436,84,32.03,1.27,66.04,0.66
484022014,354068,18964,250480,4898,56.34,3.02,39.86,0.78
484022015,2188,409,3763,56,34.1,6.37,58.65,0.87
484022016,98759,4802,79522,859,53.69,2.61,43.23,0.47
484022017,24247,1218,22261,265,50.52,2.54,46.39,0.55
484022018,9621,399,9989,74,47.91,1.99,49.74,0.37
484023001,578188,15349,401506,9756,57.54,1.53,39.96,0.97
484024001,4430,177,8740,61,33.04,1.32,65.18,0.45
484024002,2058,573,3534,60,33.06,9.2,56.77,0.96
484024003,12545,441,19365,238,38.49,1.35,59.42,0.73
484024004,1250,152,2444,60,32.0,3.89,62.57,1.54
484024005,4987,234,8013,260,36.96,1.73,59.38,1.93
484024006,3245,108,3855,66,44.61,1.48,53.0,0.91
484024007,6071,322,6900,20,45.6,2.42,51.83,0.15
484024008,6416,380,9324,92,39.58,2.34,57.51,0.57
484024009,1419,58,1513,6,47.36,1.94,50.5,0.2
484024010,14959,3005,20784,219,38.39,7.71,53.34,0.56
484024011,13820,1533,16617,153,43.02,4.77,51.73,0.48
484024012,6410,140,8871,59,41.41,0.9,57.31,0.38
484024013,64733,2224,63415,465,49.48,1.7,48.47,0.36
484024014,4227,620,6825,104,35.9,5.26,57.96,0.88
484024015,7120,311,8940,133,43.14,1.88,54.17,0.81
484024016,27812,1501,30857,334,45.97,2.48,51.0,0.55
484024017,7382,216,11762,128,37.88,1.11,60.36,0.66
484024018,5014,66,5717,51,46.22,0.61,52.7,0.47
484024019,1218,68,2676,32,30.5,1.7,67.0,0.8
484024020,33176,2410,33434,244,47.9,3.48,48.27,0.35
484024021,14153,1700,24904,219,34.54,4.15,60.78,0.53
484024022,4811,772,8997,155,32.65,5.24,61.06,1.05
484024023,4400,265,7219,71,36.8,2.22,60.38,0.59
484024024,30020,1337,35605,507,44.49,1.98,52.77,0.75
484024025,7618,1055,12339,73,36.13,5.0,58.52,0.35
484024026,2147,44,3315,90,38.37,0.79,59.24,1.61
484024027,3368,383,4319,102,41.21,4.69,52.85,1.25
484024028,318796,15338,262657,2385,53.21,2.56,43.84,0.4
484024029,5867,174,8802,161,39.1,1.16,58.66,1.07
484024030,1050,120,2708,28,26.88,3.07,69.33,0.72
484024031,2594,535,4940,60,31.91,6.58,60.77,0.74
484024032,11743,775,16281,301,40.35,2.66,55.95,1.03
484024033,3344,168,5832,32,35.67,1.79,62.2,0.34
484024034,3863,402,6598,62,35.36,3.68,60.39,0.57
484024035,107274,8340,81788,677,54.16,4.21,41.29,0.34
484024036,8680,788,11347,96,41.51,3.77,54.26,0.46
484024037,40251,1428,53264,477,42.18,1.5,55.82,0.5
484024038,4505,59,6794,82,39.38,0.52,59.39,0.72
484024039,4667,65,6444,46,41.59,0.58,57.42,0.41
484024040,5515,160,8630,100,38.29,1.11,59.91,0.69
484024041,4882,245,5516,70,45.57,2.29,51.49,0.65
484024042,2288,160,3859,101,35.71,2.5,60.22,1.58
484024043,2693,25,2881,59,47.6,0.44,50.92,1.04
484024044,5301,193,5788,91,46.61,1.7,50.89,0.8
484024045,5261,641,5678,35,45.29,5.52,48.89,0.3
484024046,3507,105,4453,64,43.14,1.29,54.78,0.79
484024047,1813,124,2103,9,44.78,3.06,51.94,0.22
484024048,8372,797,17119,241,31.56,3.0,64.53,0.91
484024049,16052,1013,16535,235,47.44,2.99,48.87,0.69
484024050,9333,706,12504,168,41.09,3.11,55.06,0.74
484024051,2617,238,5172,51,32.4,2.95,64.03,0.63
484024052,10265,322,13657,210,41.98,1.32,55.85,0.86
484024053,14884,844,21109,251,40.13,2.28,56.92,0.68
484024054,7039,918,9777,138,39.39,5.14,54.71,0.77
484025001,153470,8190,161127,800,47.43,2.53,49.79,0.25
484025002,11914,1158,21868,891,33.25,3.23,61.03,2.49
484025003,8598,592,13077,662,37.5,2.58,57.03,2.89
484025004,9724,249,11356,167,45.24,1.16,52.83,0.78
484025005,3867,226,8615,225,29.9,1.75,66.61,1.74
484025006,366054,18358,374853,4244,47.94,2.4,49.1,0.56
484025007,6665,337,17266,191,27.25,1.38,70.59,0.78
484025008,14530,698,15305,134,47.38,2.28,49.91,0.44
484025009,19847,881,21069,280,47.17,2.09,50.07,0.67
484025010,30788,3738,39326,688,41.3,5.01,52.76,0.92
484025011,91895,10553,118965,794,41.36,4.75,53.54,0.36
484025012,180882,7402,151619,739,53.1,2.17,44.51,0.22
484025013,43303,1946,50739,973,44.66,2.01,52.33,1.0
484025014,16918,771,19926,436,44.46,2.03,52.37,1.15
484025015,7405,438,9618,186,41.96,2.48,54.5,1.05
484025016,21229,3926,41814,363,31.53,5.83,62.1,0.54
484026001,893,76,1076,17,43.31,3.69,52.18,0.82
484026002,30803,1574,25265,239,53.22,2.72,43.65,0.41
484026003,7963,482,10557,174,41.53,2.51,55.05,0.91
484026004,3321,150,3720,21,46.05,2.08,51.58,0.29
484026005,367,69,556,2,36.92,6.94,55.94,0.2
484026006,936,205,1268,20,38.53,8.44,52.2,0.82
484026007,149,48,294,7,29.92,9.64,59.04,1.41
484026008,359,100,504,7,37.01,10.31,51.96,0.72
484026009,204,44,392,4,31.68,6.83,60.87,0.62
484026010,523,35,594,7,45.13,3.02,51.25,0.6
484026011,578,21,730,11,43.13,1.57,54.48,0.82
484026012,7855,326,9242,105,44.81,1.86,52.73,0.6
484026013,550,13,685,10,43.72,1.03,54.45,0.79
484026014,1192,74,1538,20,42.21,2.62,54.46,0.71
484026015,455,11,609,6,42.09,1.02,56.34,0.56
484026016,1916,136,2174,16,45.17,3.21,51.25,0.38
484026017,30484,1380,27866,144,50.91,2.3,46.54,0.24
484026018,152665,7585,161030,1254,47.33,2.35,49.93,0.39
484026019,10704,1036,13060,152,42.9,4.15,52.34,0.61
484026020,1249,50,1366,3,46.81,1.87,51.2,0.11
484026021,637,24,689,25,46.33,1.75,50.11,1.82
484026022,372,28,343,5,49.73,3.74,45.86,0.67
484026023,1988,148,2458,20,43.09,3.21,53.27,0.43
484026024,239,3,411,5,36.32,0.46,62.46,0.76
484026025,20659,1267,20751,104,48.29,2.96,48.51,0.24
484026026,24747,1466,33355,618,41.12,2.44,55.42,1.03
484026027,2714,242,3809,59,39.77,3.55,55.82,0.86
484026028,420,26,465,12,45.5,2.82,50.38,1.3
484026029,66289,3975,55530,1018,52.27,3.13,43.79,0.8
484026030,323054,20275,252506,3068,53.94,3.39,42.16,0.51
484026031,409,97,527,11,39.18,9.29,50.48,1.05
484026032,344,5,405,4,45.38,0.66,53.43,0.53
484026033,25569,3054,34014,405,40.56,4.84,53.95,0.64
484026034,356,5,554,21,38.03,0.53,59.19,2.24
484026035,4006,276,5542,52,40.56,2.79,56.12,0.53
484026036,11226,470,12019,24,47.29,1.98,50.63,0.1
484026037,525,11,556,11,47.6,1.0,50.41,1.0
484026038,2150,58,2384,24,46.58,1.26,51.65,0.52
484026039,2027,238,2286,23,44.32,5.2,49.98,0.5
484026040,591,94,908,19,36.66,5.83,56.33,1.18
484026041,3852,112,4384,240,44.85,1.3,51.05,2.79
484026042,56616,3459,60568,616,46.69,2.85,49.95,0.51
484026043,89349,6222,62399,1322,56.09,3.91,39.17,0.83
484026044,180,0,145,5,54.55,0.0,43.94,1.52
484026045,1042,101,1054,41,46.56,4.51,47.1,1.83
484026046,151,17,182,15,41.37,4.66,49.86,4.11
484026047,2875,112,3369,24,45.06,1.76,52.81,0.38
484026048,26302,2227,25517,350,48.35,4.09,46.91,0.64
484026049,1151,27,1364,31,44.73,1.05,53.01,1.2
484026050,626,49,647,13,46.89,3.67,48.46,0.97
484026051,1636,174,2182,28,40.7,4.33,54.28,0.7
484026052,1810,328,2530,40,38.45,6.97,53.74,0.85
484026053,121,8,165,23,38.17,2.52,52.05,7.26
484026054,225,1,152,7,58.44,0.26,39.48,1.82
484026055,64200,4595,63763,904,48.1,3.44,47.78,0.68
484026056,2868,25,2457,15,53.46,0.47,45.8,0.28
484026057,499,14,817,28,36.75,1.03,60.16,2.06
484026058,4998,345,6051,74,43.58,3.01,52.76,0.65
484026059,681,64,687,8,47.29,4.44,47.71,0.56
484026060,797,136,987,11,41.27,7.04,51.11,0.57
