GEOLEV2,ELEC_YES_HH,ELEC_NO_HH,ELEC_UK_HH,ELEC_YES_PCT,ELEC_NO_PCT,ELEC_UK_PCT
484025012,433244,1963,781,99.37,0.45,0.18
484025013,123650,612,598,99.03,0.49,0.48
484025014,47363,991,739,96.48,2.02,1.51
484025015,21061,1242,72,94.13,5.55,0.32
484025016,82547,5115,439,93.7,5.81,0.5
484026001,2622,8,7,99.43,0.3,0.27
484026002,75417,2552,479,96.14,3.25,0.61
484026003,22725,1674,162,92.52,6.82,0.66
484026004,9405,261,12,97.18,2.7,0.12
484026005,1091,128,0,89.5,10.5,0.0
484026006,2926,97,4,96.66,3.2,0.13
484026007,620,5,0,99.2,0.8,0.0
484026008,1249,3,0,99.76,0.24,0.0
484026009,745,36,2,95.15,4.6,0.26
484026010,1406,47,11,96.04,3.21,0.75
484026011,1540,93,0,94.3,5.7,0.0
484026012,22210,232,0,98.97,1.03,0.0
484026013,1605,31,0,98.11,1.89,0.0
484026014,3514,25,6,99.13,0.71,0.17
484026015,1436,14,1,98.97,0.96,0.07
484026016,5294,186,12,96.39,3.39,0.22
484026017,77938,901,168,98.65,1.14,0.21
484026018,401219,3466,735,98.96,0.85,0.18
484026019,32496,396,136,98.39,1.2,0.41
484026020,3387,106,2,96.91,3.03,0.06
484026021,1495,130,13,91.27,7.94,0.79
484026022,741,213,0,77.67,22.33,0.0
484026023,5754,22,10,99.45,0.38,0.17
484026024,805,8,0,99.02,0.98,0.0
484026025,52434,787,199,98.15,1.47,0.37
484026026,77239,2106,438,96.81,2.64,0.55
484026027,9227,156,9,98.24,1.66,0.1
484026028,1144,6,0,99.48,0.52,0.0
484026029,158130,4607,381,96.94,2.82,0.23
484026030,763458,9875,2126,98.45,1.27,0.27
484026031,1321,29,0,97.85,2.15,0.0
484026032,948,14,0,98.54,1.46,0.0
484026033,78308,1411,209,97.97,1.77,0.26
484026034,1138,12,0,98.96,1.04,0.0
484026035,12440,384,28,96.79,2.99,0.22
484026036,30650,401,48,98.56,1.29,0.15
484026037,1261,50,3,95.97,3.81,0.23
484026038,5794,44,4,99.18,0.75,0.07
484026039,5964,83,18,98.33,1.37,0.3
484026040,1819,228,1,88.82,11.13,0.05
484026041,11644,16,0,99.86,0.14,0.0
484026042,153609,2327,930,97.92,1.48,0.59
484026043,212942,1906,762,98.76,0.88,0.35
484026044,389,4,0,98.98,1.02,0.0
484026045,2512,332,21,87.68,11.59,0.73
484026046,432,11,0,97.52,2.48,0.0
484026047,8105,62,63,98.48,0.75,0.77
484026048,66524,3438,801,94.01,4.86,1.13
484026049,2605,711,22,78.04,21.3,0.66
484026050,1555,38,6,97.25,2.38,0.38
484026051,4690,408,0,92.0,8.0,0.0
484026052,5726,178,38,96.36,3.0,0.64
484026053,386,7,1,97.97,1.78,0.25
484026054,471,10,2,97.52,2.07,0.41
484026055,169116,3635,537,97.59,2.1,0.31
484026056,7170,563,0,92.72,7.28,0.0
484026057,1575,16,10,98.38,1.0,0.62
484026058,14595,366,0,97.55,2.45,0.0
484026059,1890,48,7,97.17,2.47,0.36
484026060,2559,117,0,95.63,4.37,0.0
484026061,1248,29,2,97.58,2.27,0.16
484026062,1072,37,12,95.63,3.3,1.07
484026063,1360,2,3,99.63,0.15,0.22
484026064,1593,116,4,92.99,6.77,0.23
484026065,1640,88,2,94.8,5.09,0.12
484026066,8238,24,15,99.53,0.29,0.18
484026067,1728,7,3,99.42,0.4,0.17
484026068,1220,33,1,97.29,2.63,0.08
484026069,5806,442,11,92.76,7.06,0.18
484027001,48821,6946,556,86.68,12.33,0.99
484027002,243739,3328,822,98.33,1.34,0.33
484027003,100226,1608,632,97.81,1.57,0.62
484027004,632797,1144,348,99.76,0.18,0.05
484027005,190415,1776,1623,98.25,0.92,0.84
484027006,124578,1534,0,98.78,1.22,0.0
484027007,28779,350,74,98.55,1.2,0.25
484027008,168273,7946,2175,94.33,4.45,1.22
484027009,35859,455,56,98.59,1.25,0.15
484027010,82675,586,86,99.19,0.7,0.1
484027011,28933,1068,256,95.62,3.53,0.85
484027012,150354,1894,362,98.52,1.24,0.24
484027013,114207,556,145,99.39,0.48,0.13
484027014,86025,303,231,99.38,0.35,0.27
484027015,45106,599,188,98.29,1.31,0.41
484027016,52687,1175,273,97.33,2.17,0.5
484027017,54968,3798,408,92.89,6.42,0.69
484028001,11352,675,16,94.26,5.6,0.13
484028002,29544,1024,136,96.22,3.34,0.44
484028003,205373,4260,2243,96.93,2.01,1.06
484028004,8349,240,12,97.07,2.79,0.14
484028005,4005,336,10,92.05,7.72,0.23
484028006,6671,140,24,97.6,2.05,0.35
484028007,13638,33,45,99.43,0.24,0.33
484028008,4008,381,24,90.82,8.63,0.54
484028009,187963,3649,4882,95.66,1.86,2.48
484028010,1809,146,11,92.01,7.43,0.56
484028011,8658,246,20,97.02,2.76,0.22
484028012,41150,838,104,97.76,1.99,0.25
484028013,14433,261,105,97.53,1.76,0.71
484028014,4389,98,0,97.82,2.18,0.0
484028015,723342,10556,7333,97.59,1.42,0.99
484028016,23029,378,84,98.03,1.61,0.36
484028017,13340,1279,107,90.59,8.69,0.73
484028018,8433,117,3,98.6,1.37,0.04
484028019,16819,1741,36,90.44,9.36,0.19
484028020,2284,291,4,88.56,11.28,0.16
484028021,114391,986,607,98.63,0.85,0.52
484028022,461350,17849,8359,94.62,3.66,1.71
484028023,4222,259,12,93.97,5.76,0.27
484028024,3824,0,32,99.17,0.0,0.83
484028025,25682,92,58,99.42,0.36,0.22
484028026,3139,347,11,89.76,9.92,0.31
484028027,375512,5198,1775,98.18,1.36,0.46
484028028,3269,97,5,96.97,2.88,0.15
484028029,13693,402,8,97.09,2.85,0.06
484028030,13254,242,97,97.51,1.78,0.71
484028031,1660,107,12,93.31,6.01,0.67
484028032,7632,1183,24,86.34,13.38,0.27
484028033,55764,707,244,98.32,1.25,0.43
484028034,803,215,7,78.34,20.98,0.68
484028035,21322,3009,173,87.01,12.28,0.71
484028036,291282,2223,1911,98.6,0.75,0.65
484028037,24997,1278,102,94.77,4.85,0.39
484028038,61240,2720,233,95.4,4.24,0.36
484028039,306334,9641,3446,95.9,3.02,1.08
484028040,5445,357,0,93.85,6.15,0.0
484028041,22603,930,84,95.71,3.94,0.36
484029001,10579,129,33,98.49,1.2,0.31
484029002,13473,69,8,99.43,0.51,0.06
484029003,7222,84,20,98.58,1.15,0.27
484029004,15693,242,72,98.04,1.51,0.45
484029005,75914,195,120,99.59,0.26,0.16
484029006,45514,134,236,99.19,0.29,0.51
484029007,15442,548,44,96.31,3.42,0.27
484029008,13368,192,146,97.53,1.4,1.07
484029009,4962,88,4,98.18,1.74,0.08
484029010,116992,1283,398,98.58,1.08,0.34
484029011,4139,126,2,97.0,2.95,0.05
484029012,7588,218,70,96.34,2.77,0.89
484029013,83819,975,582,98.18,1.14,0.68
484029014,13159,146,27,98.7,1.1,0.2
484029015,41530,474,239,98.31,1.12,0.57
484029016,6146,10,30,99.35,0.16,0.48
484029017,11362,33,69,99.11,0.29,0.6
484029018,34981,260,96,98.99,0.74,0.27
484029019,17534,225,61,98.4,1.26,0.34
484029020,16435,108,130,98.57,0.65,0.78
484029021,17019,421,25,97.45,2.41,0.14
484029022,12912,110,41,98.84,0.84,0.31
484029023,27258,372,148,98.13,1.34,0.53
484029024,23579,290,64,98.52,1.21,0.27
484029025,68850,915,624,97.81,1.3,0.89
484029026,18230,99,0,99.46,0.54,0.0
484029027,12319,36,48,99.32,0.29,0.39
484029028,20854,273,235,97.62,1.28,1.1
484029029,21129,164,72,98.9,0.77,0.34
484029030,27843,444,21,98.36,1.57,0.07
484029031,19953,298,68,98.2,1.47,0.33
484029032,89151,260,100,99.6,0.29,0.11
484029033,39400,640,128,98.09,1.59,0.32
484029034,5472,77,25,98.17,1.38,0.45
484029035,20471,199,22,98.93,0.96,0.11
484029036,7652,120,32,98.05,1.54,0.41
484029037,20101,486,29,97.5,2.36,0.14
484029038,20410,500,49,97.38,2.39,0.23
484029039,12829,237,2,98.17,1.81,0.02
484029040,26363,310,6,98.82,1.16,0.02
484029041,11736,144,32,98.52,1.21,0.27
484029042,33208,276,98,98.89,0.82,0.29
484029043,50013,550,188,98.55,1.08,0.37
484030001,6958,244,62,95.79,3.36,0.85
484030002,3050,12,7,99.38,0.39,0.23
484030003,82315,2329,81,97.16,2.75,0.1
484030004,39840,432,48,98.81,1.07,0.12
484030005,5012,106,22,97.51,2.06,0.43
484030006,18498,1114,0,94.32,5.68,0.0
484030007,5938,216,2,96.46,3.51,0.03
484030008,8290,406,2,95.31,4.67,0.02
484030009,26828,296,130,98.44,1.09,0.48
484030010,58301,1723,105,96.96,2.87,0.17
484030011,49057,1637,60,96.66,3.23,0.12
484030012,7961,162,6,97.93,1.99,0.07
484030013,25615,740,26,97.1,2.81,0.1
484030014,39853,1298,0,96.85,3.15,0.0
484030015,31264,2467,259,91.98,7.26,0.76
484030016,23274,930,126,95.66,3.82,0.52
484030017,3962,49,0,98.78,1.22,0.0
484030018,1723,74,0,95.88,4.12,0.0
484030019,5774,138,83,96.31,2.3,1.38
484030020,9643,154,27,98.16,1.57,0.27
484030021,22802,540,0,97.69,2.31,0.0
484030022,18814,567,54,96.8,2.92,0.28
484030023,44699,3082,124,93.31,6.43,0.26
484030024,13205,1165,0,91.89,8.11,0.0
484030025,24329,717,235,96.23,2.84,0.93
484030026,19227,53,28,99.58,0.27,0.15
484030027,16180,1424,133,91.22,8.03,0.75
484030028,138111,178,198,99.73,0.13,0.14
484030029,11355,636,8,94.63,5.3,0.07
484030030,42897,275,227,98.84,0.63,0.52
484030031,14708,540,56,96.11,3.53,0.37
484030032,47018,1132,40,97.57,2.35,0.08
484030033,22150,860,361,94.78,3.68,1.54
484030034,37047,1127,174,96.61,2.94,0.45
484030035,10260,523,35,94.84,4.83,0.32
484030036,9192,771,66,91.65,7.69,0.66
484030037,8094,582,71,92.53,6.65,0.81
484030038,84483,1491,0,98.27,1.73,0.0
484030039,342870,4253,981,98.5,1.22,0.28
484030040,47768,1309,72,97.19,2.66,0.15
484030041,2043,74,24,95.42,3.46,1.12
484030042,5112,394,10,92.68,7.14,0.18
484030043,17856,789,40,95.56,4.22,0.21
484030044,193340,1251,1187,98.75,0.64,0.61
484030045,123606,1624,192,98.55,1.29,0.15
484030046,15003,375,12,97.49,2.44,0.08
484030047,50940,1887,11,96.41,3.57,0.02
484030048,116319,1078,407,98.74,0.92,0.35
484030049,19116,475,50,97.33,2.42,0.25
484030050,13176,1759,76,87.78,11.72,0.51
484030051,20067,512,75,97.16,2.48,0.36
484030052,9990,686,0,93.57,6.43,0.0
484030053,24490,661,30,97.26,2.62,0.12
484030054,11284,255,10,97.71,2.21,0.09
484030055,11436,793,122,92.59,6.42,0.99
484030056,5542,356,50,93.17,5.99,0.84
484030057,11348,621,97,94.05,5.15,0.8
484030058,53779,905,207,97.97,1.65,0.38
484030059,14727,421,60,96.84,2.77,0.39
484030060,14043,955,0,93.63,6.37,0.0
484030061,283574,23772,427,92.14,7.72,0.14
484030062,18428,494,76,97.0,2.6,0.4
484030063,13733,1153,18,92.14,7.74,0.12
484030064,3585,257,47,92.18,6.61,1.21
484030065,60578,815,14,98.65,1.33,0.02
484030066,24286,1134,12,95.49,4.46,0.05
484030067,15494,848,73,94.39,5.17,0.44
484030068,57693,476,0,99.18,0.82,0.0
484030069,23024,348,299,97.27,1.47,1.26
484030070,52821,918,24,98.25,1.71,0.04
484030071,19042,2163,137,89.22,10.13,0.64
484030072,41580,1092,102,97.21,2.55,0.24
484030073,7189,88,43,98.21,1.2,0.59
484030074,17691,579,35,96.65,3.16,0.19
484030075,12809,630,124,94.44,4.64,0.91
484030076,64842,884,248,98.28,1.34,0.38
484030077,11773,766,24,93.71,6.1,0.19
484030078,10366,500,36,95.08,4.59,0.33
484030079,21652,417,28,97.99,1.89,0.13
484030080,19955,1371,24,93.47,6.42,0.11
484030081,41665,874,282,97.3,2.04,0.66
484030082,49391,1699,208,96.28,3.31,0.41
484030083,5376,232,0,95.86,4.14,0.0
484030084,64486,479,60,99.17,0.74,0.09
484030085,41099,748,113,97.95,1.78,0.27
484030086,452913,4103,92,99.08,0.9,0.02
484030087,5306,111,28,97.45,2.04,0.51
484030088,38797,1323,90,96.49,3.29,0.22
484030089,9810,204,28,97.69,2.03,0.28
484030090,34198,1231,154,96.11,3.46,0.43
484030091,15654,181,80,98.36,1.14,0.5
484030092,67527,2360,110,96.47,3.37,0.16
484030093,14822,384,12,97.4,2.52,0.08
484030094,1515,25,3,98.19,1.62,0.19
484030095,19886,406,72,97.65,1.99,0.35
484030096,2886,29,5,98.84,0.99,0.17
484030097,15148,952,0,94.09,5.91,0.0
484030098,22482,472,90,97.56,2.05,0.39
484030099,33149,1219,80,96.23,3.54,0.23
484030100,125185,2914,1673,96.47,2.25,1.29
484030101,10161,1596,37,86.15,13.53,0.31
484030102,60430,3686,279,93.84,5.72,0.43
484030103,59413,732,184,98.48,1.21,0.3
484030104,4304,104,21,97.18,2.35,0.47
484030105,2703,187,7,93.3,6.45,0.24
484030106,61716,948,0,98.49,1.51,0.0
484030107,8882,1389,80,85.81,13.42,0.77
484030108,16007,751,31,95.34,4.47,0.18
484030109,20316,242,32,98.67,1.18,0.16
484030110,4406,70,15,98.11,1.56,0.33
484030111,8928,480,136,93.55,5.03,1.42
484030112,35230,368,16,98.92,1.03,0.04
484030113,14567,361,45,97.29,2.41,0.3
484030114,22282,507,0,97.78,2.22,0.0
484030115,118911,234,524,99.37,0.2,0.44
484030116,4863,100,2,97.95,2.01,0.04
484030117,14025,270,120,97.29,1.87,0.83
484030118,20416,3119,66,86.5,13.22,0.28
484030119,15730,721,15,95.53,4.38,0.09
484030120,92605,3683,257,95.92,3.81,0.27
484030121,155024,3411,159,97.75,2.15,0.1
484030122,28685,413,30,98.48,1.42,0.1
484030123,32701,269,98,98.89,0.81,0.3
484030124,20546,816,76,95.84,3.81,0.35
484030125,64873,337,278,99.06,0.51,0.42
484030126,15867,967,58,93.93,5.72,0.34
484030127,52362,2169,79,95.88,3.97,0.14
484030128,191093,2263,400,98.63,1.17,0.21
484030129,17115,238,57,98.31,1.37,0.33
484030130,54308,1343,70,97.46,2.41,0.13
484030131,20727,312,30,98.38,1.48,0.14
484030132,18425,1104,215,93.32,5.59,1.09
484030133,6516,77,37,98.28,1.16,0.56
484030134,5028,416,23,91.97,7.61,0.42
484030135,39005,108,36,99.63,0.28,0.09
484030136,5334,86,16,98.12,1.58,0.29
484030137,2629,83,3,96.83,3.06,0.11
484030138,150649,5747,420,96.07,3.66,0.27
484030139,52566,3460,216,93.46,6.15,0.38
484030140,31802,1300,204,95.48,3.9,0.61
484030141,15318,230,56,98.17,1.47,0.36
484030142,3359,136,7,95.92,3.88,0.2
484030143,21062,195,120,98.53,0.91,0.56
484030144,26990,497,97,97.85,1.8,0.35
484030145,10555,698,24,93.6,6.19,0.21
484030146,22452,882,195,95.42,3.75,0.83
484030147,11850,928,40,92.45,7.24,0.31
484030148,5562,270,38,94.75,4.6,0.65
484030149,12328,595,145,94.34,4.55,1.11
484030150,79821,21480,230,78.62,21.16,0.23
484030151,5260,304,20,94.2,5.44,0.36
484030152,18612,640,28,96.54,3.32,0.15
484030153,22982,1279,211,93.91,5.23,0.86
484030154,22347,872,231,95.3,3.72,0.99
484030155,100929,3122,123,96.89,3.0,0.12
484030156,52962,2856,18,94.85,5.11,0.03
484030157,6674,347,14,94.87,4.93,0.2
484030158,4721,480,14,90.53,9.2,0.27
484030159,15867,145,4,99.07,0.91,0.02
484030160,7670,718,21,91.21,8.54,0.25
484030161,9279,189,84,97.14,1.98,0.88
484030162,13577,968,77,92.85,6.62,0.53
484030163,9300,1213,114,87.51,11.41,1.07
484030164,4815,418,27,91.54,7.95,0.51
484030165,17889,2233,12,88.85,11.09,0.06
484030166,87419,6942,339,92.31,7.33,0.36
484030167,91394,1228,0,98.67,1.33,0.0
484030168,86617,2014,633,97.03,2.26,0.71
484030169,5218,228,0,95.81,4.19,0.0
484030170,10548,363,48,96.25,3.31,0.44
484030171,12702,453,18,96.42,3.44,0.14
484030172,3766,172,27,94.98,4.34,0.68
484030173,8373,2284,47,78.22,21.34,0.44
484030174,35663,1186,90,96.55,3.21,0.24
484030175,15475,164,106,98.29,1.04,0.67
484030176,55982,2652,180,95.18,4.51,0.31
484030177,6820,243,66,95.67,3.41,0.93
484030178,4711,136,19,96.81,2.79,0.39
484030179,5992,128,5,97.83,2.09,0.08
484030180,5498,183,10,96.61,3.22,0.18
484030181,15554,527,24,96.58,3.27,0.15
484030182,138805,2254,52,98.37,1.6,0.04
484030183,2142,32,0,98.53,1.47,0.0
484030184,29120,120,96,99.26,0.41,0.33
484030185,19524,489,6,97.53,2.44,0.03
484030186,539536,9189,2835,97.82,1.67,0.51
484030187,11064,291,156,96.12,2.53,1.36
484030188,4806,305,44,93.23,5.92,0.85
484030189,16946,308,68,97.83,1.78,0.39
484030190,11211,492,0,95.8,4.2,0.0
484030191,5865,2199,69,72.11,27.04,0.85
484030192,10770,372,45,96.27,3.33,0.4
484030193,12765,462,84,95.9,3.47,0.63
484030194,11536,2234,86,83.26,16.12,0.62
484030195,10523,2990,48,77.6,22.05,0.35
484031001,6420,190,40,96.54,2.86,0.6
484031002,15579,260,77,97.88,1.63,0.48
484031003,9426,156,18,98.19,1.62,0.19
484031004,5922,40,22,98.96,0.67,0.37
484031005,1992,28,8,98.22,1.38,0.39
484031006,8076,242,66,96.33,2.89,0.79
484031007,5514,32,38,98.75,0.57,0.68
484031008,3958,103,26,96.84,2.52,0.64
484031009,5519,32,10,99.24,0.58,0.18
484031010,2259,136,7,94.05,5.66,0.29
484031011,5632,218,16,96.01,3.72,0.27
484031012,3508,132,13,96.03,3.61,0.36
484031013,8955,90,6,98.94,0.99,0.07
484031014,1523,58,1,96.27,3.67,0.06
484031015,4854,84,11,98.08,1.7,0.22
484031016,2731,78,3,97.12,2.77,0.11
484031017,4194,252,13,94.06,5.65,0.29
484031018,2963,35,21,98.15,1.16,0.7
484031019,29832,2423,210,91.89,7.46,0.65
484031020,4008,51,20,98.26,1.25,0.49
484031021,6826,509,29,92.69,6.91,0.39
484031022,3707,403,36,89.41,9.72,0.87
484031023,5850,48,6,99.09,0.81,0.1
484031024,3090,44,5,98.44,1.4,0.16
484031025,4868,58,9,98.64,1.18,0.18
484031026,3442,20,9,99.16,0.58,0.26
484031027,8336,60,30,98.93,0.71,0.36
484031028,2374,62,18,96.74,2.53,0.73
484031029,5232,72,36,97.98,1.35,0.67
484031030,3336,180,8,94.67,5.11,0.23
484031031,2681,69,13,97.03,2.5,0.47
484031032,14577,674,0,95.58,4.42,0.0
484031033,17998,174,64,98.69,0.95,0.35
484031034,6540,60,56,98.26,0.9,0.84
484031035,5433,60,49,98.03,1.08,0.88
484031036,5004,1164,28,80.76,18.79,0.45
484031037,4713,104,20,97.44,2.15,0.41
484031038,31651,354,153,98.42,1.1,0.48
484031039,3758,17,10,99.29,0.45,0.26
484031040,26634,280,60,98.74,1.04,0.22
484031041,77038,912,322,98.42,1.17,0.41
484031042,6132,102,10,98.21,1.63,0.16
484031043,2548,181,25,92.52,6.57,0.91
484031044,6751,60,2,99.09,0.88,0.03
484031045,2392,38,11,97.99,1.56,0.45
484031046,2849,22,6,99.03,0.76,0.21
484031047,5028,87,14,98.03,1.7,0.27
484031048,20760,331,123,97.86,1.56,0.58
484031049,3116,127,14,95.67,3.9,0.43
484031050,810526,5868,9922,98.09,0.71,1.2
484031051,3000,54,1,98.2,1.77,0.03
484031052,34242,253,23,99.2,0.73,0.07
484031053,12704,184,4,98.54,1.43,0.03
484031054,2709,25,3,98.98,0.91,0.11
484031055,5764,72,38,98.13,1.23,0.65
484031056,30347,596,42,97.94,1.92,0.14
484031057,5958,281,24,95.13,4.49,0.38
484031058,23728,1625,38,93.45,6.4,0.15
484031059,53522,368,72,99.18,0.68,0.13
484031060,896,31,1,96.55,3.34,0.11
484031061,3283,59,8,98.0,1.76,0.24
484031062,4474,98,9,97.66,2.14,0.2
484031063,4896,79,11,98.19,1.58,0.22
484031064,1593,14,3,98.94,0.87,0.19
484031065,1802,26,0,98.58,1.42,0.0
484031066,3697,66,43,97.14,1.73,1.13
484031067,9435,195,0,97.98,2.02,0.0
484031068,3044,38,16,98.26,1.23,0.52
484031069,6284,1378,64,81.34,17.84,0.83
484031070,3768,123,16,96.44,3.15,0.41
484031071,1622,53,12,96.15,3.14,0.71
484031072,1841,5,2,99.62,0.27,0.11
484031073,4076,342,25,91.74,7.7,0.56
484031074,3533,43,17,98.33,1.2,0.47
484031075,6340,278,26,95.42,4.18,0.39
484031076,15949,327,78,97.52,2.0,0.48
484031077,2531,66,5,97.27,2.54,0.19
484031078,3593,42,34,97.93,1.14,0.93
484031079,38619,1434,168,96.02,3.57,0.42
484031080,9309,127,30,98.34,1.34,0.32
484031081,2952,92,33,95.94,2.99,1.07
484031082,3468,42,0,98.8,1.2,0.0
484031083,1663,21,3,98.58,1.24,0.18
484031084,6816,122,16,98.02,1.75,0.23
484031085,13627,691,75,94.68,4.8,0.52
484031086,2150,46,9,97.51,2.09,0.41
484031087,4593,83,14,97.93,1.77,0.3
484031088,1923,42,3,97.71,2.13,0.15
484031089,38068,545,42,98.48,1.41,0.11
484031090,6925,92,79,97.59,1.3,1.11
484031091,9973,350,12,96.5,3.39,0.12
484031092,5931,415,76,92.35,6.46,1.18
484031093,16733,160,20,98.94,0.95,0.12
484031094,4545,151,46,95.85,3.18,0.97
484031095,6490,38,12,99.24,0.58,0.18
484031096,70140,2827,226,95.83,3.86,0.31
484031097,3254,179,18,94.29,5.19,0.52
484031098,12290,529,40,95.58,4.11,0.31
484031099,3605,126,44,95.5,3.34,1.17
484031100,3371,54,9,98.17,1.57,0.26
484031101,50934,471,60,98.97,0.92,0.12
484031102,72015,3514,123,95.19,4.64,0.16
484031103,3167,39,25,98.02,1.21,0.77
484031104,13117,1146,0,91.97,8.03,0.0
484031105,2831,22,0,99.23,0.77,0.0
484031106,2071,49,13,97.09,2.3,0.61
484032001,5804,173,19,96.8,2.89,0.32
484032002,4859,101,26,97.45,2.03,0.52
484032003,2604,44,6,98.12,1.66,0.23
484032004,11499,275,34,97.38,2.33,0.29
484032005,42672,1301,56,96.92,2.95,0.13
484032006,8841,95,0,98.94,1.06,0.0
484032007,15279,417,4,97.32,2.66,0.03
484032008,10857,223,141,96.76,1.99,1.26
484032009,10452,216,20,97.79,2.02,0.19
484032010,210193,1747,291,99.04,0.82,0.14
484032011,2948,37,0,98.76,1.24,0.0
484032012,6274,173,56,96.48,2.66,0.86
484032013,21971,452,90,97.59,2.01,0.4
484032014,1556,31,9,97.49,1.94,0.56
484032015,22752,361,5,98.42,1.56,0.02
484032016,174184,1841,444,98.71,1.04,0.25
484032017,4232,58,22,98.14,1.35,0.51
484032018,23113,75,178,98.92,0.32,0.76
484032019,55687,534,0,99.05,0.95,0.0
484032020,4154,364,46,91.02,7.98,1.01
484032021,21511,116,151,98.77,0.53,0.69
484032022,11953,8,0,99.93,0.07,0.0
484032023,49517,328,0,99.34,0.66,0.0
484032024,11094,9,48,99.49,0.08,0.43
484032025,17495,876,60,94.92,4.75,0.33
484032026,2561,97,0,96.35,3.65,0.0
484032027,2547,32,0,98.76,1.24,0.0
484032028,21388,127,20,99.32,0.59,0.09
484032029,2484,21,0,99.16,0.84,0.0
484032030,7837,246,15,96.78,3.04,0.19
484032031,12553,45,14,99.53,0.36,0.11
484032032,4570,14,18,99.3,0.3,0.39
484032033,28421,151,0,99.47,0.53,0.0
484032034,16126,480,60,96.76,2.88,0.36
484032035,41331,248,201,98.93,0.59,0.48
484032036,16969,225,5,98.66,1.31,0.03
484032037,67650,2447,462,95.88,3.47,0.65
484032038,63503,63,254,99.5,0.1,0.4
484032039,21083,345,69,98.07,1.6,0.32
484032040,61271,519,69,99.05,0.84,0.11
484032041,1312,29,0,97.84,2.16,0.0
484032042,15620,136,0,99.14,0.86,0.0
484032043,7239,150,6,97.89,2.03,0.08
484032044,6480,102,0,98.45,1.55,0.0
484032045,25656,1150,0,95.71,4.29,0.0
484032046,31398,2099,103,93.45,6.25,0.31
484032047,10951,36,24,99.46,0.33,0.22
484032048,34732,250,218,98.67,0.71,0.62
484032049,18143,488,64,97.05,2.61,0.34
484032050,12433,371,33,96.85,2.89,0.26
484032051,17459,348,0,98.05,1.95,0.0
484032052,28437,310,58,98.72,1.08,0.2
484032053,136917,1113,414,98.9,0.8,0.3
