GEOLEV2,OWNED_HH,UNOWNED_HH,OWNED_UK_HH,OWNED_PCT,UNOWNED_PCT,OWNED_UK_PCT
484024038,12216,1988,0,86.0,14.0,0.0
484024039,10547,3022,0,77.73,22.27,0.0
484024040,16103,1955,0,89.17,10.83,0.0
484024041,10361,3054,0,77.23,22.77,0.0
484024042,5889,2022,0,74.44,25.56,0.0
484024043,5804,1723,0,77.11,22.89,0.0
484024044,10726,3442,0,75.71,24.29,0.0
484024045,15201,2981,0,83.6,16.4,0.0
484024046,8397,849,0,90.82,9.18,0.0
484024047,4015,1250,0,76.26,23.74,0.0
484024048,35095,3207,49,91.51,8.36,0.13
484024049,43988,8714,0,83.47,16.53,0.0
484024050,26815,5825,3,82.15,17.84,0.01
484024051,7557,2735,0,73.43,26.57,0.0
484024052,25851,6679,0,79.47,20.53,0.0
484024053,42908,6698,0,86.5,13.5,0.0
484024054,22963,4380,0,83.98,16.02,0.0
484025001,368744,88318,0,80.68,19.32,0.0
484025002,36894,6705,0,84.62,15.38,0.0
484025003,22975,3444,24,86.88,13.02,0.09
484025004,19981,4828,0,80.54,19.46,0.0
484025005,14045,2809,0,83.33,16.67,0.0
484025006,874871,256471,772,77.28,22.65,0.07
484025007,25369,3894,0,86.69,13.31,0.0
484025008,35032,11999,0,74.49,25.51,0.0
484025009,40753,18962,0,68.25,31.75,0.0
484025010,85135,10893,52,88.61,11.34,0.05
484025011,243254,41041,0,85.56,14.44,0.0
484025012,346392,151925,11,69.51,30.49,0.0
484025013,94205,25139,0,78.94,21.06,0.0
484025014,41179,11092,0,78.78,21.22,0.0
484025015,14030,4250,0,76.75,23.25,0.0
484025016,69467,8952,0,88.58,11.42,0.0
484026001,2205,358,0,86.03,13.97,0.0
484026002,59168,31385,0,65.34,34.66,0.0
484026003,21241,3697,10,85.14,14.82,0.04
484026004,7054,2379,0,74.78,25.22,0.0
484026005,1032,137,0,88.28,11.72,0.0
484026006,2208,574,0,79.37,20.63,0.0
484026007,535,91,0,85.46,14.54,0.0
484026008,935,44,0,95.51,4.49,0.0
484026009,626,131,0,82.69,17.31,0.0
484026010,1007,212,0,82.61,17.39,0.0
484026011,1215,257,1,82.48,17.45,0.07
484026012,19576,3179,0,86.03,13.97,0.0
484026013,1524,296,0,83.74,16.26,0.0
484026014,2825,351,0,88.95,11.05,0.0
484026015,977,192,0,83.58,16.42,0.0
484026016,3841,1146,0,77.02,22.98,0.0
484026017,62660,24491,0,71.9,28.1,0.0
484026018,337114,97832,155,77.48,22.48,0.04
484026019,28011,11312,0,71.23,28.77,0.0
484026020,3297,1619,0,67.07,32.93,0.0
484026021,1293,536,0,70.69,29.31,0.0
484026022,694,169,0,80.42,19.58,0.0
484026023,4890,939,0,83.89,16.11,0.0
484026024,681,74,0,90.2,9.8,0.0
484026025,40029,10234,0,79.64,20.36,0.0
484026026,72106,10582,0,87.2,12.8,0.0
484026027,5450,3591,0,60.28,39.72,0.0
484026028,896,113,0,88.8,11.2,0.0
484026029,139722,30274,0,82.19,17.81,0.0
484026030,700799,223311,497,75.79,24.15,0.05
484026031,1031,154,0,87.0,13.0,0.0
484026032,745,145,0,83.71,16.29,0.0
484026033,67864,9454,0,87.77,12.23,0.0
484026034,811,129,0,86.28,13.72,0.0
484026035,8522,3273,2,72.24,27.74,0.02
484026036,24471,8439,0,74.36,25.64,0.0
484026037,933,168,0,84.74,15.26,0.0
484026038,3526,1641,0,68.24,31.76,0.0
484026039,3439,2158,0,61.44,38.56,0.0
484026040,1343,190,0,87.61,12.39,0.0
484026041,8992,5277,9,62.98,36.96,0.06
484026042,139781,24002,0,85.35,14.65,0.0
484026043,195954,66891,36,74.54,25.45,0.01
484026044,296,50,0,85.55,14.45,0.0
484026045,1919,510,3,78.91,20.97,0.12
484026046,424,74,0,85.14,14.86,0.0
484026047,6503,2562,0,71.74,28.26,0.0
484026048,53562,21266,0,71.58,28.42,0.0
484026049,2544,507,1,83.36,16.61,0.03
484026050,1269,221,0,85.17,14.83,0.0
484026051,4219,609,0,87.39,12.61,0.0
484026052,4547,690,0,86.82,13.18,0.0
484026053,283,86,0,76.69,23.31,0.0
484026054,397,142,0,73.65,26.35,0.0
484026055,144915,50636,448,73.94,25.83,0.23
484026056,5767,4911,0,54.01,45.99,0.0
484026057,1249,210,0,85.61,14.39,0.0
484026058,11928,4249,0,73.73,26.27,0.0
484026059,1307,405,0,76.34,23.66,0.0
484026060,1484,504,0,74.65,25.35,0.0
484026061,1099,270,0,80.28,19.72,0.0
484026062,978,137,0,87.71,12.29,0.0
484026063,1056,120,0,89.8,10.2,0.0
484026064,1104,270,0,80.35,19.65,0.0
484026065,1270,205,0,86.1,13.9,0.0
484026066,7019,1447,0,82.91,17.09,0.0
484026067,1230,199,0,86.07,13.93,0.0
484026068,916,123,0,88.16,11.84,0.0
484026069,4203,576,0,87.95,12.05,0.0
484027001,44814,13642,0,76.66,23.34,0.0
484027002,196832,45336,0,81.28,18.72,0.0
484027003,94187,13337,0,87.6,12.4,0.0
484027004,497222,182777,380,73.08,26.86,0.06
484027005,187961,25803,36,87.91,12.07,0.02
484027006,113214,23692,0,82.69,17.31,0.0
484027007,21724,10430,0,67.56,32.44,0.0
484027008,149657,40442,0,78.73,21.27,0.0
484027009,30220,7495,0,80.13,19.87,0.0
484027010,83301,7838,0,91.4,8.6,0.0
484027011,24610,6167,0,79.96,20.04,0.0
484027012,127166,31029,0,80.39,19.61,0.0
484027013,121156,29064,0,80.65,19.35,0.0
484027014,82020,14646,0,84.85,15.15,0.0
484027015,40590,7119,0,85.08,14.92,0.0
484027016,39070,19435,0,66.78,33.22,0.0
484027017,38423,22988,0,62.57,37.43,0.0
484028001,7889,1923,0,80.4,19.6,0.0
484028002,23054,5562,0,80.56,19.44,0.0
484028003,199415,68063,123,74.52,25.43,0.05
484028004,7475,1366,0,84.55,15.45,0.0
484028005,3492,694,0,83.42,16.58,0.0
484028006,6102,1430,0,81.01,18.99,0.0
484028007,8597,7905,0,52.1,47.9,0.0
484028008,3463,673,0,83.73,16.27,0.0
484028009,146851,58942,0,71.36,28.64,0.0
484028010,1344,323,0,80.62,19.38,0.0
484028011,6107,2149,0,73.97,26.03,0.0
484028012,31009,10251,0,75.16,24.84,0.0
484028013,13172,1776,0,88.12,11.88,0.0
484028014,1988,1769,0,52.91,47.09,0.0
484028015,606382,241806,225,71.47,28.5,0.03
484028016,14104,2849,0,83.19,16.81,0.0
484028017,12914,3013,0,81.08,18.92,0.0
484028018,4866,1502,0,76.41,23.59,0.0
484028019,11900,2680,0,81.62,18.38,0.0
484028020,1722,308,0,84.83,15.17,0.0
484028021,70571,35029,0,66.83,33.17,0.0
484028022,378673,160743,0,70.2,29.8,0.0
484028023,3367,913,0,78.67,21.33,0.0
484028024,3064,3290,0,48.22,51.78,0.0
484028025,12637,13570,0,48.22,51.78,0.0
484028026,3152,543,0,85.3,14.7,0.0
484028027,278512,144378,174,65.83,34.13,0.04
484028028,3249,557,0,85.37,14.63,0.0
484028029,9849,3121,0,75.94,24.06,0.0
484028030,10107,3412,0,74.76,25.24,0.0
484028031,1590,299,0,84.17,15.83,0.0
484028032,6474,918,0,87.58,12.42,0.0
484028033,38534,12727,0,75.17,24.83,0.0
484028034,799,123,0,86.66,13.34,0.0
484028035,16181,6954,0,69.94,30.06,0.0
484028036,185120,110523,0,62.62,37.38,0.0
484028037,23807,4394,0,84.42,15.58,0.0
484028038,40255,19572,72,67.2,32.68,0.12
484028039,265205,81963,0,76.39,23.61,0.0
484028040,4468,887,0,83.44,16.56,0.0
484028041,17713,4511,0,79.7,20.3,0.0
484029001,9613,1785,0,84.34,15.66,0.0
484029002,12291,3429,0,78.19,21.81,0.0
484029003,6002,1014,0,85.55,14.45,0.0
484029004,15224,2849,0,84.24,15.76,0.0
484029005,51268,28692,0,64.12,35.88,0.0
484029006,34477,16652,0,67.43,32.57,0.0
484029007,14474,2832,0,83.64,16.36,0.0
484029008,14712,1445,0,91.06,8.94,0.0
484029009,5110,786,0,86.67,13.33,0.0
484029010,87882,23311,19061,67.47,17.9,14.63
484029011,3958,792,0,83.33,16.67,0.0
484029012,8233,1102,0,88.19,11.81,0.0
484029013,68405,30095,0,69.45,30.55,0.0
484029014,13208,1941,0,87.19,12.81,0.0
484029015,40987,5860,0,87.49,12.51,0.0
484029016,6021,1469,0,80.39,19.61,0.0
484029017,9737,1855,0,84.0,16.0,0.0
484029018,33280,5219,0,86.44,13.56,0.0
484029019,18149,4033,0,81.82,18.18,0.0
484029020,12701,2926,0,81.28,18.72,0.0
484029021,13026,5631,0,69.82,30.18,0.0
484029022,11839,2309,0,83.68,16.32,0.0
484029023,25733,5154,0,83.31,16.69,0.0
484029024,23194,4889,5,82.58,17.41,0.02
484029025,71652,10828,0,86.87,13.13,0.0
484029026,19224,4892,0,79.71,20.29,0.0
484029027,11103,1718,129,85.74,13.27,1.0
484029028,22541,2629,0,89.56,10.44,0.0
484029029,21495,2361,0,90.1,9.9,0.0
484029030,28466,6768,4,80.78,19.21,0.01
484029031,21298,2210,21,90.52,9.39,0.09
484029032,76269,22478,0,77.24,22.76,0.0
484029033,35273,10004,0,77.9,22.1,0.0
484029034,5546,750,0,88.09,11.91,0.0
484029035,18532,3994,0,82.27,17.73,0.0
484029036,6787,2410,0,73.8,26.2,0.0
484029037,19830,4597,0,81.18,18.82,0.0
484029038,22409,3085,0,87.9,12.1,0.0
484029039,11898,1768,0,87.06,12.94,0.0
484029040,25786,7602,51,77.11,22.73,0.15
484029041,11163,3008,0,78.77,21.23,0.0
484029042,29589,12508,0,70.29,29.71,0.0
484029043,49039,11663,0,80.79,19.21,0.0
484030001,6435,3246,0,66.47,33.53,0.0
484030002,2090,1341,0,60.92,39.08,0.0
484030003,59175,21077,0,73.74,26.26,0.0
484030004,33848,7764,0,81.34,18.66,0.0
484030005,4408,839,0,84.01,15.99,0.0
484030006,19312,3671,0,84.03,15.97,0.0
484030007,5728,810,0,87.61,12.39,0.0
484030008,9628,707,0,93.16,6.84,0.0
484030009,24358,3777,0,86.58,13.42,0.0
484030010,48838,15151,0,76.32,23.68,0.0
484030011,43951,11708,66,78.87,21.01,0.12
484030012,6935,923,0,88.25,11.75,0.0
484030013,20729,6114,0,77.22,22.78,0.0
484030014,34732,11083,18,75.78,24.18,0.04
484030015,26211,7525,0,77.69,22.31,0.0
484030016,20245,8388,12,70.68,29.28,0.04
484030017,4130,538,0,88.47,11.53,0.0
484030018,1721,248,0,87.4,12.6,0.0
484030019,6174,727,0,89.47,10.53,0.0
484030020,10435,1042,0,90.92,9.08,0.0
484030021,18483,4935,0,78.93,21.07,0.0
484030022,19015,3612,0,84.04,15.96,0.0
484030023,39852,9199,0,81.25,18.75,0.0
484030024,14838,1642,0,90.04,9.96,0.0
484030025,24337,2840,16,89.5,10.44,0.06
484030026,16192,9773,12,62.33,37.62,0.05
484030027,14867,1206,0,92.5,7.5,0.0
484030028,96296,47807,57,66.8,33.16,0.04
484030029,12587,1013,0,92.55,7.45,0.0
484030030,31195,10442,0,74.92,25.08,0.0
484030031,17164,1653,0,91.22,8.78,0.0
484030032,32466,16562,0,66.22,33.78,0.0
484030033,18715,5616,15,76.87,23.07,0.06
484030034,31213,8389,0,78.82,21.18,0.0
484030035,9525,1535,0,86.12,13.88,0.0
484030036,8677,2333,0,78.81,21.19,0.0
484030037,7059,1108,0,86.43,13.57,0.0
484030038,62106,29797,0,67.58,32.42,0.0
484030039,238079,114331,25,67.55,32.44,0.01
484030040,38603,16229,0,70.4,29.6,0.0
484030041,2053,302,0,87.18,12.82,0.0
484030042,4310,1378,0,75.77,24.23,0.0
484030043,17303,2506,0,87.35,12.65,0.0
484030044,138860,64338,0,68.34,31.66,0.0
484030045,93180,29362,0,76.04,23.96,0.0
484030046,14198,1968,0,87.83,12.17,0.0
484030047,52508,6902,3,88.38,11.62,0.01
484030048,98777,31711,0,75.7,24.3,0.0
484030049,17630,4387,0,80.07,19.93,0.0
484030050,13664,2569,0,84.17,15.83,0.0
484030051,18861,4163,0,81.92,18.08,0.0
484030052,8914,2930,0,75.26,24.74,0.0
484030053,18816,9033,0,67.56,32.44,0.0
484030054,9189,2272,0,80.18,19.82,0.0
484030055,11939,1554,0,88.48,11.52,0.0
484030056,6101,509,0,92.3,7.7,0.0
484030057,12413,1465,0,89.44,10.56,0.0
484030058,46775,6546,0,87.72,12.28,0.0
484030059,18456,4127,2,81.72,18.27,0.01
484030060,12702,3375,15,78.93,20.97,0.09
484030061,229318,72998,0,75.85,24.15,0.0
484030062,18170,2627,0,87.37,12.63,0.0
484030063,12246,1113,0,91.67,8.33,0.0
484030064,3352,658,0,83.59,16.41,0.0
484030065,58883,26468,0,68.99,31.01,0.0
484030066,21771,4782,0,81.99,18.01,0.0
484030067,14994,4054,0,78.72,21.28,0.0
484030068,49384,16892,0,74.51,25.49,0.0
484030069,15583,8474,0,64.78,35.22,0.0
484030070,39273,20582,0,65.61,34.39,0.0
484030071,17213,4403,35,79.5,20.34,0.16
484030072,36276,4963,0,87.97,12.03,0.0
484030073,5172,2068,0,71.44,28.56,0.0
484030074,14138,2336,0,85.82,14.18,0.0
484030075,12245,1105,0,91.72,8.28,0.0
484030076,48524,16613,0,74.5,25.5,0.0
484030077,11638,705,0,94.29,5.71,0.0
484030078,10185,1204,0,89.43,10.57,0.0
484030079,20585,2527,0,89.07,10.93,0.0
484030080,19350,7911,0,70.98,29.02,0.0
484030081,35417,9493,0,78.86,21.14,0.0
484030082,46378,4353,0,91.42,8.58,0.0
484030083,4336,1238,0,77.79,22.21,0.0
484030084,56685,17293,8,76.62,23.37,0.01
484030085,37931,8646,0,81.44,18.56,0.0
484030086,303328,184354,0,62.2,37.8,0.0
484030087,4449,587,0,88.34,11.66,0.0
484030088,30640,7898,24,79.46,20.48,0.06
484030089,9562,1570,0,85.9,14.1,0.0
484030090,28770,10711,0,72.87,27.13,0.0
484030091,14107,2468,0,85.11,14.89,0.0
484030092,58101,12676,0,82.09,17.91,0.0
484030093,11708,3266,0,78.19,21.81,0.0
484030094,1334,179,0,88.17,11.83,0.0
484030095,13971,5027,0,73.54,26.46,0.0
484030096,2683,576,0,82.33,17.67,0.0
484030097,14961,3357,0,81.67,18.33,0.0
484030098,21509,2369,0,90.08,9.92,0.0
484030099,30590,8026,0,79.22,20.78,0.0
484030100,88575,49789,0,64.02,35.98,0.0
484030101,10516,2274,0,82.22,17.78,0.0
484030102,60213,5903,0,91.07,8.93,0.0
484030103,72245,22807,0,76.01,23.99,0.0
484030104,3788,777,0,82.98,17.02,0.0
484030105,2349,576,0,80.31,19.69,0.0
484030106,41723,23568,0,63.9,36.1,0.0
484030107,10524,1571,0,87.01,12.99,0.0
484030108,13584,2766,6,83.05,16.91,0.04
484030109,17049,5621,0,75.21,24.79,0.0
484030110,4079,526,0,88.58,11.42,0.0
484030111,7608,2492,2,75.31,24.67,0.02
484030112,27375,9931,0,73.38,26.62,0.0
484030113,12227,4537,0,72.94,27.06,0.0
484030114,18697,5072,0,78.66,21.34,0.0
484030115,79612,42974,0,64.94,35.06,0.0
484030116,3975,1671,0,70.4,29.6,0.0
484030117,8801,1436,0,85.97,14.03,0.0
484030118,17152,5531,0,75.62,24.38,0.0
484030119,16034,1835,0,89.73,10.27,0.0
484030120,72744,23156,0,75.85,24.15,0.0
484030121,124823,33213,0,78.98,21.02,0.0
484030122,26814,5015,0,84.24,15.76,0.0
484030123,28569,4849,0,85.49,14.51,0.0
484030124,24378,3869,0,86.3,13.7,0.0
484030125,54820,20710,146,72.44,27.37,0.19
484030126,15502,2551,0,85.87,14.13,0.0
484030127,42734,9488,0,81.83,18.17,0.0
484030128,137151,51331,12,72.76,27.23,0.01
484030129,15857,4339,0,78.52,21.48,0.0
484030130,40275,17624,0,69.56,30.44,0.0
484030131,19560,3814,0,83.68,16.32,0.0
484030132,18616,5426,0,77.43,22.57,0.0
484030133,7172,1162,0,86.06,13.94,0.0
484030134,5840,439,0,93.01,6.99,0.0
484030135,28920,12822,0,69.28,30.72,0.0
484030136,5117,1006,0,83.57,16.43,0.0
484030137,2473,650,0,79.19,20.81,0.0
484030138,134720,26890,0,83.36,16.64,0.0
484030139,49153,7859,0,86.22,13.78,0.0
484030140,25126,6794,0,78.72,21.28,0.0
484030141,12334,4200,0,74.6,25.4,0.0
484030142,3135,792,0,79.83,20.17,0.0
484030143,21671,2757,0,88.71,11.29,0.0
484030144,22486,5575,0,80.13,19.87,0.0
484030145,10359,1269,0,89.09,10.91,0.0
484030146,18561,3336,0,84.77,15.23,0.0
484030147,7895,3652,0,68.37,31.63,0.0
484030148,4960,829,0,85.68,14.32,0.0
484030149,10548,1438,0,88.0,12.0,0.0
484030150,85802,13481,0,86.42,13.58,0.0
484030151,4880,1163,0,80.75,19.25,0.0
484030152,16390,3685,0,81.64,18.36,0.0
484030153,17210,7299,4,70.21,29.78,0.02
484030154,27970,1626,0,94.51,5.49,0.0
484030155,81394,23538,0,77.57,22.43,0.0
484030156,41280,12237,0,77.13,22.87,0.0
484030157,6020,418,0,93.51,6.49,0.0
484030158,4170,865,0,82.82,17.18,0.0
484030159,13074,3847,10,77.22,22.72,0.06
484030160,7698,1205,0,86.47,13.53,0.0
484030161,7989,1415,0,84.95,15.05,0.0
484030162,15330,954,0,94.14,5.86,0.0
484030163,10289,466,0,95.67,4.33,0.0
484030164,5062,466,0,91.57,8.43,0.0
484030165,16750,3043,0,84.63,15.37,0.0
484030166,80714,18411,0,81.43,18.57,0.0
484030167,64746,30563,0,67.93,32.07,0.0
484030168,66890,25349,0,72.52,27.48,0.0
484030169,3255,1222,0,72.7,27.3,0.0
484030170,10366,1298,0,88.87,11.13,0.0
484030171,9857,3029,0,76.49,23.51,0.0
484030172,3570,715,0,83.31,16.69,0.0
484030173,9960,882,0,91.86,8.14,0.0
484030174,30748,7011,0,81.43,18.57,0.0
484030175,15009,4576,0,76.64,23.36,0.0
484030176,32666,28539,0,53.37,46.63,0.0
484030177,7675,257,0,96.76,3.24,0.0
484030178,4374,1164,0,78.98,21.02,0.0
484030179,6359,839,0,88.34,11.66,0.0
484030180,5396,595,0,90.07,9.93,0.0
484030181,14877,2338,0,86.42,13.58,0.0
484030182,109894,44011,16,71.4,28.59,0.01
484030183,1777,483,0,78.63,21.37,0.0
484030184,23630,6434,0,78.6,21.4,0.0
484030185,13305,6829,10,66.05,33.9,0.05
484030186,418662,185807,0,69.26,30.74,0.0
484030187,9739,2729,0,78.11,21.89,0.0
484030188,5635,267,0,95.48,4.52,0.0
484030189,12905,4899,0,72.48,27.52,0.0
484030190,7850,3218,0,70.93,29.07,0.0
484030191,5908,852,0,87.4,12.6,0.0
484030192,10454,1410,0,88.12,11.88,0.0
484030193,11168,1402,0,88.85,11.15,0.0
484030194,14036,490,0,96.63,3.37,0.0
484030195,11809,2712,0,81.32,18.68,0.0
484031001,6236,304,0,95.35,4.65,0.0
484031002,14944,1732,0,89.61,10.39,0.0
484031003,10998,1271,0,89.64,10.36,0.0
484031004,4898,1210,0,80.19,19.81,0.0
484031005,2002,157,6,92.47,7.25,0.28
484031006,7907,1232,0,86.52,13.48,0.0
484031007,6558,932,0,87.56,12.44,0.0
484031008,3611,327,0,91.7,8.3,0.0
484031009,3823,644,0,85.58,14.42,0.0
484031010,2425,322,0,88.28,11.72,0.0
484031011,6988,1382,0,83.49,16.51,0.0
484031012,3141,575,0,84.53,15.47,0.0
484031013,13690,2862,0,82.71,17.29,0.0
484031014,1552,163,0,90.5,9.5,0.0
484031015,4943,619,0,88.87,11.13,0.0
484031016,2892,205,0,93.38,6.62,0.0
484031017,4452,190,1,95.89,4.09,0.02
484031018,2944,379,0,88.59,11.41,0.0
484031019,35582,3131,0,91.91,8.09,0.0
484031020,3838,652,0,85.48,14.52,0.0
484031021,8331,934,0,89.92,10.08,0.0
484031022,4138,172,0,96.01,3.99,0.0
484031023,4084,769,0,84.15,15.85,0.0
484031024,2921,306,0,90.52,9.48,0.0
484031025,5439,522,0,91.24,8.76,0.0
484031026,2913,709,0,80.43,19.57,0.0
484031027,7006,1318,0,84.17,15.83,0.0
484031028,2431,483,0,83.42,16.58,0.0
484031029,5463,774,0,87.59,12.41,0.0
484031030,3478,489,0,87.67,12.33,0.0
484031031,2647,171,0,93.93,6.07,0.0
484031032,15463,1244,0,92.55,7.45,0.0
484031033,18808,2392,0,88.72,11.28,0.0
484031034,5327,1187,0,81.78,18.22,0.0
484031035,5184,1162,0,81.69,18.31,0.0
484031036,7253,817,0,89.88,10.12,0.0
484031037,4596,653,0,87.56,12.44,0.0
484031038,29901,5219,0,85.14,14.86,0.0
484031039,3678,491,0,88.22,11.78,0.0
484031040,24732,3765,0,86.79,13.21,0.0
484031041,106692,34635,54,75.46,24.5,0.04
484031042,4831,724,0,86.97,13.03,0.0
484031043,3207,198,0,94.19,5.81,0.0
484031044,6495,981,0,86.88,13.12,0.0
484031045,2364,292,0,89.01,10.99,0.0
484031046,2894,398,0,87.91,12.09,0.0
484031047,5401,533,0,91.02,8.98,0.0
484031048,21509,2161,0,90.87,9.13,0.0
484031049,3640,316,0,92.01,7.99,0.0
484031050,736522,255237,372,74.24,25.73,0.04
484031051,3020,407,0,88.12,11.88,0.0
484031052,29149,8554,0,77.31,22.69,0.0
484031053,11157,2314,0,82.82,17.18,0.0
484031054,2556,435,0,85.46,14.54,0.0
484031055,6419,652,0,90.78,9.22,0.0
484031056,27568,6262,0,81.49,18.51,0.0
484031057,6803,957,0,87.67,12.33,0.0
484031058,21416,4490,0,82.67,17.33,0.0
484031059,44987,20770,0,68.41,31.59,0.0
484031060,831,142,0,85.41,14.59,0.0
484031061,3048,926,0,76.7,23.3,0.0
484031062,4288,603,0,87.67,12.33,0.0
484031063,5051,563,0,89.97,10.03,0.0
484031064,1545,158,0,90.72,9.28,0.0
484031065,1742,375,0,82.29,17.71,0.0
484031066,3804,411,0,90.25,9.75,0.0
484031067,9052,989,0,90.15,9.85,0.0
484031068,2595,584,0,81.63,18.37,0.0
484031069,7964,995,0,88.89,11.11,0.0
484031070,3430,540,0,86.4,13.6,0.0
484031071,1609,335,0,82.77,17.23,0.0
484031072,1598,259,0,86.05,13.95,0.0
484031073,5528,314,0,94.63,5.37,0.0
484031074,2942,833,0,77.93,22.07,0.0
484031075,5844,1057,0,84.68,15.32,0.0
484031076,16119,1774,6,90.06,9.91,0.03
484031077,2366,307,0,88.51,11.49,0.0
484031078,2959,783,0,79.08,20.92,0.0
484031079,39398,5423,0,87.9,12.1,0.0
484031080,10111,899,0,91.83,8.17,0.0
484031081,3024,289,0,91.28,8.72,0.0
484031082,2655,856,0,75.62,24.38,0.0
484031083,1496,404,0,78.74,21.26,0.0
484031084,5987,1051,0,85.07,14.93,0.0
484031085,15216,1404,0,91.55,8.45,0.0
484031086,1867,268,0,87.45,12.55,0.0
484031087,4402,1062,0,80.56,19.44,0.0
484031088,1521,396,0,79.34,20.66,0.0
484031089,31485,8832,0,78.09,21.91,0.0
484031090,6973,510,0,93.18,6.82,0.0
484031091,10867,1629,8,86.91,13.03,0.06
484031092,7441,406,0,94.83,5.17,0.0
484031093,16247,2154,0,88.29,11.71,0.0
484031094,5156,274,0,94.95,5.05,0.0
484031095,5150,543,0,90.46,9.54,0.0
484031096,64932,15332,0,80.9,19.1,0.0
484031097,3051,580,0,84.03,15.97,0.0
484031098,13843,1472,0,90.39,9.61,0.0
484031099,4009,181,0,95.68,4.32,0.0
484031100,3290,728,0,81.88,18.12,0.0
484031101,55666,13362,0,80.64,19.36,0.0
484031102,67342,17788,0,79.1,20.9,0.0
484031103,2835,616,0,82.15,17.85,0.0
484031104,15037,1241,0,92.38,7.62,0.0
484031105,2958,335,2,89.77,10.17,0.06
484031106,1832,376,0,82.97,17.03,0.0
484032001,3962,2280,0,63.47,36.53,0.0
484032002,3796,1133,0,77.01,22.99,0.0
484032003,1354,922,0,59.49,40.51,0.0
484032004,8458,4101,0,67.35,32.65,0.0
484032005,32718,19577,0,62.56,37.44,0.0
484032006,6778,1476,0,82.12,17.88,0.0
484032007,11520,3036,0,79.14,20.86,0.0
484032008,10939,2504,15,81.28,18.61,0.11
484032009,7261,2799,0,72.18,27.82,0.0
484032010,162500,77147,0,67.81,32.19,0.0
484032011,2135,1223,1,63.56,36.41,0.03
484032012,7264,904,0,88.93,11.07,0.0
484032013,17190,2977,0,85.24,14.76,0.0
484032014,1087,489,0,68.97,31.03,0.0
484032015,20064,3439,0,85.37,14.63,0.0
484032016,173687,57939,0,74.99,25.01,0.0
484032017,2837,1712,0,62.37,37.63,0.0
484032018,12014,13142,0,47.76,52.24,0.0
484032019,32817,26863,0,54.99,45.01,0.0
484032020,3705,735,0,83.45,16.55,0.0
484032021,12537,7174,0,63.6,36.4,0.0
484032022,6478,5733,0,53.05,46.95,0.0
484032023,40774,12593,8,76.39,23.59,0.01
484032024,9046,4114,0,68.74,31.26,0.0
484032025,14403,3314,0,81.29,18.71,0.0
484032026,2439,281,0,89.67,10.33,0.0
484032027,1720,731,0,70.18,29.82,0.0
484032028,18442,5168,0,78.11,21.89,0.0
484032029,1431,1016,0,58.48,41.52,0.0
484032030,5618,3037,0,64.91,35.09,0.0
484032031,10565,2630,0,80.07,19.93,0.0
484032032,2660,1865,0,58.78,41.22,0.0
484032033,15513,12329,18,55.68,44.25,0.06
484032034,14482,1802,0,88.93,11.07,0.0
484032035,32268,11792,0,73.24,26.76,0.0
484032036,15435,2142,0,87.81,12.19,0.0
484032037,64332,7822,0,89.16,10.84,0.0
484032038,50587,13792,0,78.58,21.42,0.0
484032039,17899,3933,0,81.99,18.01,0.0
484032040,44155,19416,0,69.46,30.54,0.0
484032041,1087,278,0,79.63,20.37,0.0
484032042,10782,5796,0,65.04,34.96,0.0
484032043,5294,3013,0,63.73,36.27,0.0
484032044,4738,1747,0,73.06,26.94,0.0
484032045,13701,13484,0,50.4,49.6,0.0
484032046,21243,11110,0,65.66,34.34,0.0
484032047,9012,1264,0,87.7,12.3,0.0
484032048,28731,5866,0,83.04,16.96,0.0
484032049,16476,3002,0,84.59,15.41,0.0
484032050,11383,1765,0,86.58,13.42,0.0
484032051,16664,2762,0,85.78,14.22,0.0
484032052,21752,9610,0,69.36,30.64,0.0
484032053,103367,44478,0,69.92,30.08,0.0
